"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186"
"14",14200,14378,13942,858,14262,14314,14314,14534,1014,14372,14314,14324,1130,0,14206,1120,964,14318,81100,82770,83284,38546,39086,87394,87330,1062,80882,87330,1020,964,81472,39148,1498,1236,83720,81258,1388,81374,83390,89524,89362,81310,1062,846,87388,1450,89142,39252,83504,87168,1068,87342,89414,1118,89092,83394,89520,1282,39194,39084,39080,39306,38788,38820,39356,39142,39140,38970,39462,39414,39310,39038,38986,39260,39192,39032,39032,39412,39080,38974,39198,39352,39628,39088,39314,39194,69322,87494,87498,89524,89370,87326,68418,70944,88844,86760,87330,87494,89744,38404,44314,89204,89258,89368,87338,89010,87440,87384,68992,68690,70510,69420,69212,69046,70834,87176,89206,88790,89468,87394,87066,86650,87712,69208,69318,69098,87546,89524,87176,88680,69310,68780,69368,45222,39080,39084,38982,38974,44590,44368,38570,87340,89464,87228,89300,89096,70040,89524,87342,87492,88624,70568,69320,69320,69106,44950,38294,45048,38876,39084,44424,45486,44840,45486,38874,39414,39300,39136,88624,87822,89520,38970,38918,44950,45214,89686,38930,39248,38656,69262,89148,89306,89040,87394,70206,70372
"15",1066,808,804,14216,56,858,768,658,13854,488,866,974,14056,14206,0,13618,14110,662,79474,81886,81038,52124,51698,85344,85394,14424,79484,85084,13946,14542,79434,52184,14216,14492,81352,79012,14640,79654,81666,87058,87438,79272,14424,14004,85252,13850,87006,51652,81136,85354,13688,85072,87156,14276,87482,81356,87478,14220,51924,52132,51908,52236,52656,52170,52498,51864,51870,52552,52714,51814,52566,52184,51912,52186,52350,51872,51707,51922,52442,51704,51818,52616,52456,51708,52240,52034,73408,85558,84922,87368,87516,85504,73352,74622,87634,85652,85402,85558,87168,52280,58300,87358,87208,87648,85398,87686,85724,85248,73408,73620,75044,73298,73314,72834,74724,85652,87478,87576,86990,85564,85024,85880,85454,72996,72776,72874,85394,86948,85354,87686,73196,73290,73046,57928,52014,52124,52238,51814,58458,58354,52112,85188,87630,85398,87368,87698,75304,87588,85284,85564,87626,74874,73414,73524,73302,58402,52276,57668,52234,51582,58080,57984,58300,58094,52334,51814,51798,52294,87744,85564,87258,52128,51746,57978,58042,87428,51746,51648,52022,72830,87538,87060,86990,85344,75026,75192
"16",13996,14056,14318,1014,13674,14204,14166,14056,756,14106,13744,14222,698,1120,13618,0,862,14060,80936,83562,83136,38726,38820,87182,87440,858,81062,87182,808,924,80792,38936,708,1134,82710,81110,1074,81272,83296,88936,89426,80740,858,606,87240,862,89104,38664,82714,87452,590,86910,88514,768,89320,82714,88946,602,38826,38514,38510,39196,39518,38656,38932,38876,38772,39096,39258,38936,39318,38936,38554,38828,38732,38774,38719,39044,38986,38826,38830,38998,38838,38830,38882,39156,69148,87384,87020,89414,89134,86972,68988,70356,89304,87490,86760,87494,89046,39084,44994,88930,89046,89266,87126,89362,87660,87346,69258,69152,70628,69200,69048,68678,70568,87490,89472,89252,88348,87182,87122,87550,87032,68840,68620,68308,86972,89046,87342,89472,68410,68874,68780,44680,38616,39194,38990,38936,45210,45048,38812,87066,89150,87236,88946,89472,70830,89524,86862,87142,89244,70308,68998,69108,69152,45044,38866,44790,39142,38184,44994,44366,45006,44586,38820,38716,38400,38786,89524,86922,88836,38730,38348,44886,44534,89006,38608,38770,38884,68674,89376,89048,88828,87182,70668,70614
"17",14314,13414,14422,1338,14166,14644,13784,14004,808,14488,14056,13360,438,964,14110,862,0,14002,81746,83128,82864,39038,39202,86980,87770,1066,81374,86910,606,1236,81110,38404,586,602,83028,81052,1612,80740,83504,88994,89258,81162,1286,808,86962,1134,89156,38936,83246,87394,972,87032,89376,588,88840,82916,89368,804,38716,38826,38828,39086,39310,39466,39470,38928,38830,39084,39466,39318,38566,38404,38456,38568,38610,38826,38606,38992,38864,38716,38882,39310,39046,38992,38784,39098,69362,87714,87402,89744,89366,87394,69052,70738,89588,87502,87182,87384,89266,39038,45168,89520,88954,88786,86866,89368,87330,86854,69582,69268,70148,69420,69540,68730,70840,87282,89796,89478,89210,86702,87614,87394,87402,68730,68620,68730,87504,89104,87064,89258,69110,68996,69110,44368,38928,39304,38128,38826,45112,45002,39038,87338,89578,86814,89588,89466,70564,89524,87504,86910,89146,70840,68796,68796,69476,45056,39092,44900,39246,38936,45278,44956,45266,44684,39300,38936,38608,38716,89258,87292,89368,38660,38880,45320,44846,89104,38620,38880,38566,68402,88734,88990,89060,87032,70784,70730
"18",956,808,858,14106,606,968,384,604,13414,708,426,642,14002,14318,662,14060,14002,0,79806,81446,81204,52124,52030,85674,85724,14260,79484,85250,14276,14268,79434,52240,14328,14108,81574,79012,14640,79270,81556,87168,87164,79382,14370,13894,84812,13960,86896,51762,81522,85300,13800,85512,87432,13946,87484,81082,87588,13946,51760,51748,52350,52236,52546,52390,52444,52086,51926,52444,52604,52034,52236,52296,51858,52132,51910,51488,51764,52252,52222,51814,51820,52232,52236,51874,52186,51870,73740,85670,85142,87588,87848,85614,73628,74512,87634,85984,85128,85450,87278,52280,58300,87910,87704,87154,85510,87906,85284,85030,73630,73896,74934,73740,73370,72724,74944,85654,87754,87962,87432,85234,85520,85606,85564,73052,72996,73094,85504,87388,85134,87686,73528,73620,73158,58370,52180,52124,51910,51704,58624,58246,52552,85300,87852,85620,87754,87258,74866,87644,85780,85290,87628,75150,73800,73744,73632,58404,52388,57890,52290,52132,58410,58204,58190,58094,52226,51704,52240,52130,87580,85400,87588,52020,51968,58310,58042,87428,52188,52090,51912,73052,87484,87062,87542,85620,75468,75192
"19",79272,79964,79858,81310,79530,79264,79802,79692,81478,79640,79594,80130,81582,81100,79474,80936,81746,79806,0,3052,3260,70842,70942,7138,6768,81110,858,7306,81472,80996,800,71212,81212,81476,2938,1234,80674,1338,2730,9060,9228,748,80890,81322,7254,81152,9118,70998,2942,7144,81202,7086,8522,81484,9276,2942,8530,81106,71270,70952,70838,71064,71280,70040,70686,71108,70996,70740,71012,71270,71704,71212,71050,71324,71060,71108,71163,71488,70850,71270,71164,71012,71276,71054,71378,71490,63420,6712,7034,8852,8686,6556,63480,64834,8686,6822,6878,6932,9170,70786,76586,8214,9002,9332,7192,8962,7098,7360,63420,63320,65048,63212,63102,63912,64724,6932,9060,8632,8576,7358,6602,6822,7150,63964,63964,63756,6666,9170,7042,9072,63206,63426,63582,77176,70740,70952,71376,71270,76862,76640,70732,6766,8584,7192,8530,9060,64676,8852,6878,7260,8796,64568,63418,63528,63748,76696,70566,77124,71050,70732,76696,76914,76500,77024,70314,71050,70948,71114,8906,7040,8640,71058,70786,76904,76862,9124,71104,71214,71160,64018,9332,8952,8784,7138,64732,64678
"20",81610,81566,81458,83184,81942,81826,81718,81938,83228,81828,81448,81400,83348,82770,81886,83562,83128,81446,3052,0,1228,72704,73130,9178,9220,83394,2720,9222,83512,82914,3204,72978,83178,83022,1396,2984,83342,2884,900,7302,6862,2932,83504,83286,8674,83122,6920,72968,1234,9056,83614,9016,7254,83228,7040,904,6978,83016,73186,72862,73354,72966,72562,72980,73190,73076,73352,72970,73130,73350,72974,73034,72816,73090,73024,72914,72970,73568,72748,73130,73026,73134,73350,73190,73144,73186,61238,9276,9114,7136,7098,8952,61366,62966,6516,8656,8898,8836,7412,72234,78474,6988,7260,6820,8904,6460,8670,9002,61238,61094,62700,61608,61404,61714,62962,8742,7042,6516,7254,8848,9072,8436,9224,62042,61986,61882,8952,7412,8576,6350,61994,61726,61936,79108,72972,72964,72648,73020,78530,78420,72398,8962,7086,9124,7254,6656,62068,7082,9016,8950,6462,62758,61566,61510,61564,78946,72454,79206,72760,73136,78474,79318,78670,78988,72816,73130,73244,73024,6242,9170,7088,73024,72972,78780,78936,7140,73036,73406,72760,62042,7040,6976,7098,9124,62452,62286
"21",81608,81302,81290,83458,81094,81730,80930,81150,82876,81526,81408,81192,83080,83284,81038,83136,82864,81204,3260,1228,0,72758,72828,8750,9014,83390,2774,7994,83084,83076,2620,72768,82758,82702,756,2302,83560,2564,1228,6296,6724,2782,83610,83026,8542,82880,6348,72726,752,8588,83096,8802,6882,83136,6718,642,7260,82754,72340,72710,72604,73090,73510,73244,73406,72774,72344,73242,73568,72888,72876,72770,72710,72822,72660,72450,72452,72452,73076,72176,72728,73194,72986,72616,73038,72612,61566,9234,8652,7150,7354,9014,62154,62614,7306,9328,8636,9124,6678,73134,79154,7196,6610,6772,8802,7358,9014,8270,61346,61990,62544,61456,61250,61472,62826,9218,7094,7302,6828,8692,8698,9114,8912,61526,61472,61622,9124,6296,8644,7028,61516,62148,61256,78734,72812,72978,72604,72286,79366,79264,73186,8864,7358,8640,6984,7040,63022,7204,8958,8474,7024,62920,61136,61192,61618,79422,73186,78416,73032,72656,79154,78896,79154,78844,73244,72726,72604,72710,7030,8966,7040,72656,72656,79108,79006,6776,72766,72506,72656,61310,6500,6678,6828,8856,63074,63184
"22",51958,52452,51904,38764,52180,52272,52176,52396,38820,52494,51808,52286,39148,38546,52124,38726,39038,52124,70842,72704,72758,0,1172,76968,76900,38876,69984,76804,38982,38078,70578,1130,38672,38822,72938,70676,38714,71004,72760,78942,79040,70416,38876,38340,76806,38824,78560,1022,72666,76846,38986,76916,78576,38612,78778,72556,78630,38400,1020,598,650,1228,1130,802,1134,1228,966,804,1184,1184,1236,1076,968,1242,650,858,914,1182,802,744,1080,870,1086,914,1296,1020,45864,77176,76916,79094,79264,76436,46188,47274,78890,76862,76492,77176,79162,802,6712,78946,78888,78998,77024,78944,77010,76914,45534,45916,46996,46014,46018,46132,47368,77070,78780,78780,78686,76968,76960,76752,76818,46350,46404,45872,76656,78942,77014,78614,45764,46230,46134,7260,598,1006,1020,744,6988,6878,856,77290,78946,76914,78466,78614,47110,79150,76500,76654,78726,46638,45862,45806,45860,7196,692,6930,802,542,6822,6944,6822,6944,968,1184,870,650,78726,76984,78630,540,488,6932,6672,78792,968,1130,582,46460,78778,78836,78726,77024,47164,47218
"23",52344,52396,52078,38664,51754,52022,52246,52136,38616,51322,52124,52562,39148,39086,51698,38820,39202,52030,70942,73130,72828,1172,0,76804,76650,38986,71156,76874,38818,38974,71114,1130,38876,38822,72922,70582,38660,71004,72706,78848,78364,70952,38876,38876,76712,38180,78576,378,72706,76390,38560,76642,78836,39258,78942,73036,79044,38880,870,858,964,868,1284,1014,804,386,926,968,1020,540,1292,1020,968,1242,1296,598,653,1088,1078,870,544,1338,1182,654,1296,760,45432,76594,76272,78294,78670,77180,46124,46740,78992,76904,76972,76594,78738,1014,7144,78936,78888,79108,76968,79040,76760,76708,45322,45956,47492,45322,45440,45708,46528,76696,78514,79040,78780,77244,76492,77128,76804,46090,45980,46078,76850,78738,76822,79040,45968,46078,45708,6874,1066,426,1074,760,7086,7088,1062,76656,78780,76858,79044,78844,47320,78734,76846,77024,79208,47204,45862,45972,45540,6932,1116,6614,646,748,6814,6930,6924,6930,848,650,854,1130,79102,77024,78934,1074,692,6500,6988,78888,692,594,858,46034,78998,78630,78670,76914,47148,47424
"24",85986,85198,86040,87436,85400,85766,85402,85292,87236,85502,85508,85252,87032,87394,85344,87182,86980,85674,7138,9178,8750,76968,76804,0,1010,87660,6984,756,86374,87178,6610,76390,86914,86654,8640,6772,87168,6516,9114,2674,3104,6772,87440,87016,972,86800,2836,76646,8692,910,87072,272,2672,87236,2412,9022,2828,87186,76922,76922,76540,77346,77240,77066,77236,77080,76706,77236,77396,76808,76716,76336,76662,76774,76760,76922,76923,76922,77344,76866,76924,77406,76866,76758,76990,77084,57618,1066,532,2874,2828,964,57568,58552,3048,744,1028,1286,2726,77078,70948,3202,2140,2742,658,2938,1340,756,57618,57352,58402,57456,57520,57520,58544,964,2982,2884,2782,712,800,1020,642,57576,57520,57520,854,2564,1184,2938,57250,57566,57470,70260,77024,77014,76610,76866,70838,71004,76968,1130,3260,166,2884,3256,59040,3150,800,756,3158,58600,56666,56720,57614,70948,77024,70792,77122,76646,70838,70626,71156,70574,77232,76756,76540,76812,3214,918,2828,76812,76812,71212,70736,2564,76442,76702,76386,57524,2250,2782,2302,328,58710,58874
"25",85298,85988,85348,86964,85450,84756,85776,85556,87396,85348,85876,86042,87660,87330,85394,87440,87770,85724,6768,9220,9014,76900,76650,1010,0,87192,6916,1020,87384,87330,7082,77070,87496,87554,9222,6932,86590,7416,8536,2938,2840,6920,86972,87384,1022,87070,2776,76916,8950,646,87122,958,2930,87656,3150,9280,2776,87444,77244,77290,76902,76556,77290,76696,76658,76816,76970,76768,76928,77078,77616,77236,77128,77402,77342,77082,77028,77076,76766,76968,76974,77354,77558,76698,77456,77244,57146,276,802,2304,2682,692,57834,58602,2874,794,1176,496,2938,77014,70884,2832,2930,3370,1176,2980,550,1130,56926,57614,58920,56776,57138,57680,58390,598,2400,2926,3040,1340,638,1176,1062,57678,57842,57668,802,2718,1022,3090,57670,57200,57462,71270,76862,76334,77400,76968,70888,71050,77010,858,2462,1066,2502,2674,59086,2250,1062,1338,3098,58752,57456,57290,57032,70472,76956,70894,76650,76904,70884,71266,70786,71266,76972,77078,77232,77342,3150,1228,2776,77232,76960,70630,70884,3036,76908,76914,76962,57788,3150,2832,2768,1066,58752,58806
"26",13414,14480,13996,748,14480,13956,14310,14530,846,14272,13886,14370,1010,1062,14424,858,1066,14260,81110,83394,83390,38876,38986,87660,87192,0,81212,87436,1286,798,81374,39358,1236,1116,83238,81200,602,81254,82824,89466,89040,81322,220,748,87440,1392,89414,39194,83130,87066,1066,87388,89260,1020,89414,82910,89214,798,38860,38600,39258,38728,39470,38774,38404,38822,39246,38350,38676,39466,39356,39250,38866,39140,38984,38808,38920,39574,38294,39136,39196,38660,39200,39304,39194,39190,69268,86972,87550,89056,88836,87130,69038,70776,89520,87498,87066,87082,89466,39190,45100,89104,89688,89358,87660,89414,86972,87602,69268,69258,70886,69008,69416,68988,70678,87082,89260,89578,89206,87330,87600,87160,87504,69314,69260,68890,87240,89686,87326,89194,69268,68740,69476,45214,38608,38616,39194,39246,45106,45100,39194,87436,88954,87550,89158,89096,70662,89110,87176,87338,89142,70732,69640,69696,68996,44746,39084,45376,38820,38986,45320,44948,44794,45278,38554,39356,39148,38872,89354,87448,89104,39038,38986,45116,45116,89588,39032,39246,38922,69260,89358,89524,89582,87714,70776,70776
"27",79318,79812,79264,81100,79540,79632,79536,79756,81156,79854,79168,79646,81484,80882,79484,81062,81374,79484,858,2720,2774,69984,71156,6984,6916,81212,0,6820,81318,80414,594,71114,81008,81158,2954,692,81050,1020,2776,8958,9056,432,81212,80676,6822,81160,8576,71006,2682,6862,81322,6932,8592,80948,8794,2572,8646,80736,71004,70582,70634,71212,71114,70786,71118,71212,70950,70788,71168,71168,71220,71060,70952,71226,70634,70842,70898,71166,70786,70728,71064,70854,71070,70898,71280,71004,63432,7192,6932,9110,9280,6452,63756,64842,8906,6878,6508,7192,9178,70786,76696,8962,8904,9014,7040,8960,7026,6930,63102,63484,64564,63582,63586,63700,64936,7086,8796,8796,8702,6984,6976,6768,6834,63918,63972,63440,6672,8958,7030,8630,63332,63798,63702,77244,70582,70990,71004,70728,76972,76862,70840,7306,8962,6930,8482,8630,64678,9166,6516,6670,8742,64206,63430,63374,63428,77180,70676,76914,70786,70526,76806,76928,76806,76928,70952,71168,70854,70634,8742,7000,8646,70524,70472,76916,76656,8808,70952,71114,70566,64028,8794,8852,8742,7040,64732,64786
"28",85654,85348,85336,87504,85140,85776,84976,85196,86922,85572,85454,85238,87126,87330,85084,87182,86910,85250,7306,9222,7994,76804,76874,756,1020,87436,6820,0,87130,87122,6666,76814,86804,86748,8750,6348,87606,6610,9222,2250,2678,6828,87656,87072,548,86926,2302,76772,8746,594,87142,808,2836,87182,2672,8636,3214,86800,76386,76756,76650,77136,77556,77290,77452,76820,76390,77288,77614,76934,76922,76816,76756,76868,76706,76496,76498,76498,77122,76222,76774,77240,77032,76662,77084,76658,57520,1240,658,3104,3308,1020,58108,58568,3260,1334,642,1130,2632,77180,71160,3150,2564,2726,808,3312,1020,276,57300,57944,58498,57410,57204,57426,58780,1224,3048,3256,2782,698,704,1120,918,57480,57426,57576,1130,2250,650,2982,57470,58102,57210,70740,76858,77024,76650,76332,71372,71270,77232,870,3312,646,2938,2994,58976,3158,964,480,2978,58874,57090,57146,57572,71428,77232,70422,77078,76702,71160,70902,71160,70850,77290,76772,76650,76756,2984,972,2994,76702,76702,71114,71012,2730,76812,76552,76702,57264,2454,2632,2782,862,59028,59138
"29",14588,13800,14642,1062,14002,14368,14004,13894,862,14104,14110,13854,658,1020,13946,808,606,14276,81472,83512,83084,38982,38818,86374,87384,1286,81318,87130,0,1236,80944,38404,972,712,82974,81106,1226,80850,83448,89048,89478,81106,1066,642,87346,858,89210,38660,83026,87284,698,86646,89046,862,88786,83356,89202,1244,38936,38936,38554,39360,39254,39080,39250,39094,38720,39250,39410,38822,38730,38350,38676,38788,38774,38936,38937,38936,39358,38880,38938,39420,38880,38772,39004,39098,69528,87440,86906,89248,89202,87338,68722,70462,89422,87118,87402,87660,89100,39092,45002,89576,88514,89116,87032,89312,87714,87130,69528,68938,70312,69366,69430,68674,70454,87338,89356,89258,89156,87086,87174,87394,87016,68730,68674,68674,87228,88938,87558,89312,68836,68720,69056,44314,39038,39028,38624,38880,44892,45058,38982,87504,89634,86540,89258,89630,70950,89524,87174,87130,89532,70510,68576,68630,69200,45002,39038,44846,39136,38660,44892,44680,45210,44628,39246,38770,38554,38826,89588,87292,89202,38826,38826,45266,44790,88938,38456,38716,38400,68678,88624,89156,88676,86702,70620,70784
"30",14212,14650,14266,798,14598,14526,14208,14428,854,14692,13842,14540,1180,964,14542,924,1236,14268,80996,82914,83076,38078,38974,87178,87330,798,80414,87122,1236,0,80788,38876,870,744,82872,80886,748,80882,83080,89152,89028,80736,798,594,87016,968,88990,38770,82764,86944,964,87126,88674,866,88932,82544,88840,432,38546,38124,38672,39086,39098,38660,38660,38920,38712,38496,38932,39042,38984,38768,38604,38878,38398,38384,38606,39260,38660,38822,38772,38396,38724,38770,38932,38766,69106,87110,87126,89304,89198,86756,68940,70352,89100,87016,86590,87330,89152,38770,44570,89210,89206,88986,87288,89044,87220,87178,68996,68668,70404,69366,69204,68996,70556,87334,88878,88988,88840,87068,87278,86630,87028,69212,69378,68956,86976,89372,87224,88824,68682,69314,69052,44952,38454,38864,38822,38822,44624,44570,38824,87334,89210,87068,88784,88714,70242,89248,86598,86862,88880,69934,69158,69214,68834,44888,38494,44952,38438,38620,44900,44582,44790,44802,38550,38932,38782,38286,88934,86972,88950,38452,38510,44844,44530,89112,38770,38932,38440,69378,88876,88990,89100,87232,70406,70406
"31",79480,79328,79858,81254,79490,79578,79162,79162,81106,79812,79118,79382,81052,81472,79434,80792,81110,79434,800,3204,2620,70578,71114,6610,7082,81374,594,6666,80944,80788,0,70630,80524,80784,2360,862,80992,646,2938,8364,9124,272,81154,80846,6882,81000,8746,70846,2632,7040,81052,6882,8322,80846,8802,2522,8698,80686,70792,70532,70260,71433,71645,70728,71060,71225,70356,71060,71220,71118,70956,70741,70682,70959,70260,70792,70958,70902,71058,70736,71014,71016,70476,70848,71175,71174,63696,7138,6882,9276,9218,6504,64016,64572,9056,7244,6458,7248,8746,71046,76846,9014,8530,8802,6718,9224,7302,6776,63476,63748,64462,63748,63320,63540,64784,7244,9170,9060,8432,6772,6930,7138,6622,63596,63650,63390,6834,8584,7094,9224,62900,63846,63270,76760,70744,71156,70740,70736,77228,77012,71104,7040,9014,6556,8644,9004,65048,9222,6890,6516,9108,64580,62946,62890,63802,77118,70830,76702,71050,70476,77176,76496,76968,76444,70894,70736,70480,70532,9222,6568,8808,70532,70422,77180,76496,8434,70902,70902,70736,63544,8640,8692,8692,6828,65106,64940
"32",52662,51598,52714,39246,52240,52332,51856,51636,39046,52452,52294,51708,38510,39148,52184,38936,38404,52240,71212,72978,72768,1130,1130,76390,77070,39358,71114,76814,38404,38876,70630,0,38338,38352,72604,71012,38868,70534,73134,78734,79052,70682,39138,38936,76812,38610,79006,808,72710,77078,38716,76662,78730,38716,78636,72820,78778,38664,972,972,536,1178,1292,1228,1176,1076,646,1232,1448,1190,768,332,492,604,702,972,864,974,1176,1028,810,1456,1028,588,820,1244,45960,77070,76922,79264,79052,76914,46074,47060,78998,76858,76976,77070,78786,1020,7040,79206,78308,78580,76552,78888,77180,76760,46180,45858,46800,46018,45806,46028,47162,76968,79040,78832,78896,76662,76968,77078,76812,45642,45918,45918,77024,78624,77024,79218,45812,46074,45812,6406,964,1286,386,1028,6708,6930,1020,76914,79044,76390,78832,79206,47382,78768,77078,76704,79162,47106,45062,45008,46232,6764,1020,6938,1062,918,7150,6938,7248,6556,1338,808,646,752,79052,76646,78998,808,918,7248,6498,78514,548,808,658,45646,78418,78566,78526,76386,47272,47162
"33",14484,13780,14696,1392,14272,14802,14110,14110,1134,14594,14122,13946,804,1498,14216,708,586,14328,81212,83178,82758,38672,38876,86914,87496,1236,81008,86804,972,870,80524,38338,0,756,82442,80946,1130,80894,83022,88668,89152,80576,1236,874,86856,808,89050,38610,82660,87288,1078,86966,88790,654,88994,82550,88782,438,38610,38460,38242,38977,39409,38932,38988,38767,38504,38822,38984,38992,38720,38503,38390,38667,38244,38720,38500,38776,38602,38610,38666,38944,38460,38666,38883,38992,68984,87440,87076,89470,89300,86808,69366,70412,89470,87436,86816,87110,88940,38920,45050,88986,88888,88940,86800,89198,87276,86748,69204,69098,70302,69146,69214,68836,70514,87216,89418,89308,88624,86856,87288,87496,86816,68836,68726,68576,86918,88778,86958,89308,68524,69362,68784,44302,38342,39030,38282,38720,45046,44884,38868,87012,89096,86748,89002,89308,70666,89250,86918,86544,89300,70254,68730,68730,69098,44990,38922,44574,38868,38350,45160,44370,44732,44098,38766,38610,38022,38350,89360,86706,88782,38294,38294,44942,44260,88518,38554,38554,38720,68508,88888,88664,88994,86966,70614,70560
"34",14530,14016,14692,1334,14548,14750,13944,14164,694,14540,13942,13906,708,1236,14492,1134,602,14108,81476,83022,82702,38822,38822,86654,87554,1116,81158,86748,712,744,80784,38352,756,0,82758,80836,1176,80138,83288,88778,88876,81056,1226,914,86856,808,88830,38610,82974,87012,1024,86816,88994,1024,88570,82754,89372,642,38334,38224,38668,39200,39094,39140,38868,38878,38448,38924,39140,38882,38240,38244,38294,38406,38394,38224,38556,38886,38978,38610,38612,38708,38500,38830,38622,38606,69532,87334,86966,89308,89096,87288,69212,70192,89152,87232,86690,87334,88940,38822,44842,89580,88682,88404,86706,89262,87224,86694,69312,68996,70042,69480,69048,68836,70624,87122,89414,89316,89050,86596,87342,86902,86966,69110,69166,69166,87288,88998,87178,89042,68840,69322,68730,44318,38876,38868,38078,38500,44840,44842,39042,87288,89418,86544,89316,89250,70294,89472,87232,86638,88986,70678,68634,68690,69260,44896,38822,44630,38974,38830,44952,44630,45050,44578,38810,38610,38668,38444,88986,86910,89372,38610,38610,45160,44850,88888,38460,38720,38240,69004,88352,89050,88900,86870,70624,70624
"35",81620,81246,81942,83394,81408,81718,81356,81136,83136,81620,81148,81412,83026,83720,81352,82710,83028,81574,2938,1396,756,72938,72922,8640,9222,83238,2954,8750,82974,82872,2360,72604,82442,82758,0,2782,82912,2620,1130,6556,7150,2632,83238,82986,9022,82920,7048,72766,328,9124,82860,8692,6568,83096,6882,548,6890,82660,72656,72506,72288,73298,73620,72978,72814,72868,72660,73088,73250,73038,72986,72604,72656,72768,72510,72766,72656,72822,73088,72876,72712,72990,72506,72822,72984,73148,61556,8946,8802,7248,6968,8864,62042,62434,7138,9052,8652,9276,6498,73296,79206,6984,6776,6938,8856,6976,9442,8804,61666,61774,62874,61608,61346,61622,62866,9272,7086,7306,6402,8802,9124,9222,8432,61622,61622,61252,8864,6556,9124,7196,61090,62148,61240,78458,72718,73186,72768,72986,79092,79150,73134,8738,6984,8584,6780,7306,63128,7248,8644,8600,7188,62716,61192,61082,61554,79036,73078,78840,73134,72506,79316,78306,79108,78474,72812,72766,72288,72616,7468,8432,6780,72670,72560,79208,78526,6406,72490,72490,72876,61294,6776,6882,6882,8912,62746,62802
"36",79526,79490,79320,81156,79068,79648,79174,79394,80574,79280,79106,79324,81162,81258,79012,81110,81052,79012,1234,2984,2302,70676,70582,6772,6932,81200,692,6348,81106,80886,862,71012,80946,80836,2782,0,81258,698,2984,8486,8482,700,81420,80724,6350,80578,8214,70424,2510,6398,80850,6500,8860,81106,8582,2510,9016,80674,70312,70520,70902,70898,71318,71162,71216,70528,70698,70996,71266,70586,70898,70848,70630,70904,70792,70260,70206,70694,70884,70256,70482,71004,71008,70536,70958,70422,63378,6988,6350,8796,9056,6932,63912,64260,9172,7082,6666,6988,8486,71052,77072,9118,8912,8802,6938,9004,6822,6458,63268,63748,64572,63268,63228,63118,64472,7082,8852,9280,8750,6662,6728,6924,6772,63556,63390,63378,6932,8486,6452,8674,63600,64014,63340,76812,70732,70676,70792,70366,77176,77128,71104,6728,9280,6718,8962,8796,64834,9072,6768,6718,8946,64788,63438,63382,63264,77286,71160,76552,70842,70574,77072,76756,76962,76976,70998,70696,70792,70682,9008,7048,8796,70682,70630,77082,76814,8856,70520,70422,70354,63446,8582,8490,8750,6938,64776,64940
"37",13904,14806,14598,798,14696,13786,14692,14472,1226,14378,14266,14860,1392,1388,14640,1074,1612,14640,80674,83342,83560,38714,38660,87168,86590,602,81050,87606,1226,748,80992,38868,1130,1176,82912,81258,0,81314,82552,89304,89100,80940,382,1018,87388,1010,89362,38812,82860,87016,952,87116,88880,1290,89308,83080,88722,968,39030,38660,38712,38566,39198,38282,38024,38716,38976,38244,38404,39084,39304,38924,38816,39090,38822,38868,38924,39302,38352,39194,38870,38720,38928,38814,39144,39250,69052,86426,87168,88674,88620,86748,69090,70284,89028,86952,87126,86866,89084,38918,44718,88888,89308,89418,87444,89032,86920,87606,69052,68878,70724,68792,69036,69148,70186,86866,88770,89198,88990,87388,87220,87110,87012,69256,69420,68940,86858,89304,87384,89252,68832,68680,69040,44998,38558,38344,39198,39194,44616,44774,38922,87110,88518,87224,88668,88934,70666,88620,87016,87398,89256,70352,69260,69094,68614,44200,38758,45160,38550,38714,44938,44676,44522,44896,38338,38974,38932,38822,89414,87068,88832,38932,38770,44790,44514,89096,38706,38920,38760,69366,89308,89198,89146,87334,70450,70394
