"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135"
"1",0,460,3986,4032,638,4150,520,9126,5778,4210,9526,5896,0,460,5436,638,9408,3926,9586,3868,4092,5896,3868,520,402,14876,14310,14886,118,5778,352,15050,10792,5952,576,14426,14882,15054,14826,31638,31804,31864,31864,30780,30606,29500,30802,31184,31828,32212,31834,32264,30576,30864,33230,31690,31752,31962,32454,31638,31180,31180,30190,30236,30900,30740,29850,30120,29732,29732,30742,30900,31260,31952,31904,30786,32460,31866,32304,30914,31152,31670,29558,32082,31924,30900,32310,31552,32304,30808,31864,31278,31892,31930,30288,31278,31050,30920,30972,29500,31194,31510,31828,31450,30490,30198,29754,30288,30576,32830,31000,32098,30802,29094,30196,30062,29304,29326,31180,30258,31828,29034,30142,31114,30936,31828,32264,30142,30028,30876,32330,31060,32482,31932,31320
"2",460,0,4210,3808,178,3926,638,9586,5896,4092,9644,5672,460,342,5896,520,9526,4150,9362,4328,4210,6014,4092,296,178,14652,14192,15110,342,5554,576,15168,10910,5728,352,14886,15000,14936,14708,32098,31922,32153,32153,30898,31066,29960,31262,31644,32288,32672,32294,32724,31036,31324,33690,32150,32041,32422,32572,32098,31640,31640,30650,30525,31360,31200,30310,30409,29850,30021,31202,31360,31720,32412,32022,30904,32578,32326,32764,31203,31441,32130,30018,32371,32042,31360,32770,32012,32764,31268,31982,31738,32352,32048,30748,31738,31339,31038,31432,29960,31654,31970,32288,31910,30950,30658,30214,30748,31036,33119,31460,32558,31262,29554,30314,30522,29422,29786,31640,30718,32288,29494,30602,31574,31396,32288,32724,30602,30488,31336,32790,31520,32942,32392,31780
"3",3986,4210,0,638,4032,520,4150,5612,9644,520,5896,9526,3986,4210,9302,4032,6014,60,5896,118,578,9586,178,4150,4328,18862,18060,18516,3868,9704,4042,19036,14542,9878,4442,18352,18868,18744,18576,27948,28174,28174,28114,27030,26856,25750,27052,27554,28138,28462,28144,28514,26946,27174,29600,28060,28122,28212,28764,27888,27430,27430,26560,26546,27150,26990,26220,26430,25982,26042,27112,27210,27630,28202,28214,27096,28770,28236,28614,27224,27462,28040,25808,28452,28174,27210,28560,27802,28554,27058,28174,27588,28262,28180,26538,27588,27420,27230,27282,25810,27564,27820,28078,27820,26800,26568,26004,26598,26946,29200,27370,28468,27112,25404,26566,26372,25674,25696,27490,26508,28138,25404,26392,27484,27246,28078,28634,26452,26278,27246,28580,27370,28792,28242,27570
"4",4032,3808,638,0,3986,118,4210,5778,9468,520,5836,9244,4032,4150,9468,4328,5718,578,5554,520,402,9586,520,3868,3750,18224,18000,18918,4150,9126,4384,18740,14482,9300,3924,18458,18572,18744,18516,28290,28114,28345,28345,27090,27258,26152,27454,27836,28480,28864,28486,28916,27228,27516,29882,28342,28233,28614,28764,28290,27832,27832,26842,26717,27552,27392,26502,26601,26042,26213,27394,27552,27912,28604,28214,27096,28770,28518,28956,27395,27633,28322,26210,28563,28234,27552,28962,28204,28956,27460,28174,27930,28544,28240,26940,27930,27531,27230,27624,26152,27846,28162,28480,28102,27142,26850,26406,26940,27228,29311,27652,28750,27454,25746,26506,26714,25614,25978,27832,26910,28480,25686,26794,27766,27588,28480,28916,26794,26680,27528,28982,27712,29134,28584,27972
"5",638,178,4032,3986,0,3868,460,9644,5954,4210,9586,5494,638,520,5954,342,9704,4092,9244,4150,4268,5896,4210,118,296,14830,14370,15168,520,5672,694,15346,10852,5846,410,15004,15178,15054,14886,31980,31864,32035,31975,30720,30888,29782,31084,31586,32170,32494,32176,32546,30978,31206,33632,32092,31983,32244,32454,31920,31462,31462,30592,30407,31182,31022,30252,30291,29672,29903,31144,31242,31662,32234,31904,30786,32460,32268,32646,31085,31323,32072,29840,32313,31864,31242,32592,31834,32586,31090,31864,31620,32294,31870,30570,31620,31281,30920,31314,29842,31596,31852,32110,31852,30832,30600,30036,30630,30978,33061,31402,32500,31144,29436,30256,30404,29364,29728,31522,30540,32170,29436,30424,31516,31278,32110,32666,30484,30310,31278,32612,31402,32824,32274,31602
"6",4150,3926,520,118,3868,0,4092,5896,9586,638,5718,9126,4150,4268,9586,4210,5836,460,5436,402,520,9468,638,3750,3868,18342,18118,19036,4268,9244,4502,18858,14364,9418,4042,18576,18690,18862,18634,28172,27996,28227,28227,26972,27140,26034,27336,27718,28362,28746,28368,28798,27110,27398,29764,28224,28115,28496,28646,28172,27714,27714,26724,26599,27434,27274,26384,26483,25924,26095,27276,27434,27794,28486,28096,26978,28652,28400,28838,27277,27515,28204,26092,28445,28116,27434,28844,28086,28838,27342,28056,27812,28426,28122,26822,27812,27413,27112,27506,26034,27728,28044,28362,27984,27024,26732,26288,26822,27110,29193,27534,28632,27336,25628,26388,26596,25496,25860,27714,26792,28362,25568,26676,27648,27470,28362,28798,26676,26562,27410,28864,27594,29016,28466,27854
"7",520,638,4150,4210,460,4092,0,9526,5494,3986,9126,5718,520,296,5836,118,9244,4210,9468,4032,3808,5436,4328,342,520,15054,14146,15286,638,5896,812,14886,10392,6070,634,14886,14718,14830,14662,31862,31917,31746,31686,30773,30770,29664,30966,31468,32052,32376,32058,32428,30860,31088,33514,31974,31694,32126,32507,31802,31344,31344,30474,30118,31064,30904,30134,30002,29725,29614,31026,31124,31544,32116,31957,30839,32513,32150,32528,30796,31034,31954,29722,32024,31917,31124,32474,31716,32468,30972,31917,31502,32176,31923,30452,31502,30992,30973,31196,29724,31478,31734,31992,31734,30714,30482,29918,30512,30860,32772,31284,32382,31026,29318,30309,30286,29417,29610,31404,30422,32052,29318,30306,31398,31160,31992,32548,30366,30192,31160,32494,31284,32706,32156,31484
"8",9126,9586,5612,5778,9644,5896,9526,0,4032,5896,520,4150,9126,9586,3690,9644,402,5672,520,5494,5718,4210,5554,9526,9468,17234,16668,17124,9244,4092,9418,17408,9166,4266,9582,16724,17240,17352,17184,22572,22798,22798,22738,21654,21480,20374,21676,22178,22762,23086,22768,23138,21570,21798,24224,22684,22746,22836,23388,22512,22054,22054,21184,21170,21774,21614,20844,21054,20606,20666,21736,21834,22254,22826,22838,21720,23394,22860,23238,21848,22086,22664,20432,23076,22798,21834,23184,22426,23178,21682,22798,22212,22886,22804,21162,22212,22044,21854,21906,20434,22188,22444,22702,22444,21424,21192,20628,21222,21570,23824,21994,23092,21736,20028,21190,20996,20298,20320,22114,21132,22762,20028,21016,22108,21870,22702,23258,21076,20902,21870,23204,21994,23416,22866,22194
"9",5778,5896,9644,9468,5954,9586,5494,4032,0,9244,3868,460,5778,5554,342,5612,3750,9704,4210,9526,9066,178,9586,5836,5778,13544,12636,13776,5896,402,6070,13376,5134,576,5892,13376,13208,13320,13152,26604,26659,26488,26428,25515,25512,24406,25708,26210,26794,27118,26800,27170,25602,25830,28256,26716,26436,26868,27249,26544,26086,26086,25216,24860,25806,25646,24876,24744,24467,24356,25768,25866,26286,26858,26699,25581,27255,26892,27270,25538,25776,26696,24464,26766,26659,25866,27216,26458,27210,25714,26659,26244,26918,26665,25194,26244,25734,25715,25938,24466,26220,26476,26734,26476,25456,25224,24660,25254,25602,27514,26026,27124,25768,24060,25051,25028,24159,24352,26146,25164,26794,24060,25048,26140,25902,26734,27290,25108,24934,25902,27236,26026,27448,26898,26226
"10",4210,4092,520,520,4210,638,3986,5896,9244,0,5672,9704,4210,3750,9586,3868,5554,520,5954,638,178,9302,342,4328,4150,18744,17600,18800,4092,9526,4206,18576,14318,9700,4384,18516,18408,18224,18116,28348,28463,28232,28292,27379,27376,26270,27572,28014,28538,28982,28544,29034,27406,27574,30060,28520,28240,28732,28993,28408,27950,27950,27020,26604,27670,27510,26680,26488,26331,26100,27572,27610,28090,28722,28443,27325,28999,28696,29014,27282,27520,28500,26328,28570,28523,27610,29080,28322,29074,27578,28403,27988,28722,28529,27058,27988,27538,27459,27682,26210,28024,28220,28598,28280,27200,27028,26524,26998,27406,29318,27830,28928,27512,25804,26855,26772,25963,26156,27890,27028,28538,25864,26912,27944,27646,28598,29094,26852,26798,27706,29100,27770,29192,28642,28090
"11",9526,9644,5896,5836,9586,5718,9126,520,3868,5672,0,4092,9526,9302,4210,9244,118,5836,402,5778,5554,3750,6014,9468,9586,17292,16384,17644,9644,4210,9878,17124,8646,4384,9760,17184,16956,17128,16900,22796,22791,22680,22680,21767,21764,20658,21960,22342,22986,23370,22992,23422,21734,22022,24388,22848,22568,23120,23441,22796,22338,22338,21348,21052,22058,21898,21008,20936,20719,20548,21900,22058,22418,23110,22891,21773,23447,23024,23462,21730,21968,22828,20716,22898,22911,22058,23468,22710,23462,21966,22851,22436,23050,22917,21446,22436,21866,21907,22130,20658,22352,22668,22986,22608,21648,21356,20912,21446,21734,23646,22158,23256,21960,20252,21183,21220,20291,20484,22338,21416,22986,20192,21300,22272,22094,22986,23422,21300,21186,22034,23488,22218,23640,23090,22478
"12",5896,5672,9526,9244,5494,9126,5718,4150,460,9704,4092,0,5896,6014,460,5836,4210,9586,3750,9408,9526,402,9704,5376,5554,13320,13096,13894,6014,178,6188,13836,5358,352,5668,13494,13668,13780,13612,26486,26370,26541,26481,25226,25394,24288,25590,26092,26676,27000,26682,27052,25484,25712,28138,26598,26489,26750,26960,26426,25968,25968,25098,24913,25688,25528,24758,24797,24178,24409,25650,25748,26168,26740,26410,25292,26966,26774,27152,25591,25829,26578,24346,26819,26370,25748,27098,26340,27092,25596,26370,26126,26800,26376,25076,26126,25787,25426,25820,24348,26102,26358,26616,26358,25338,25106,24542,25136,25484,27567,25908,27006,25650,23942,24762,24910,23870,24234,26028,25046,26676,23942,24930,26022,25784,26616,27172,24990,24816,25784,27118,25908,27330,26780,26108
"13",0,460,3986,4032,638,4150,520,9126,5778,4210,9526,5896,0,460,5436,638,9408,3926,9586,3868,4092,5896,3868,520,402,14876,14310,14886,118,5778,352,15050,10792,5952,576,14426,14882,15054,14826,31638,31804,31864,31864,30780,30606,29500,30802,31184,31828,32212,31834,32264,30576,30864,33230,31690,31752,31962,32454,31638,31180,31180,30190,30236,30900,30740,29850,30120,29732,29732,30742,30900,31260,31952,31904,30786,32460,31866,32304,30914,31152,31670,29558,32082,31924,30900,32310,31552,32304,30808,31864,31278,31892,31930,30288,31278,31050,30920,30972,29500,31194,31510,31828,31450,30490,30198,29754,30288,30576,32830,31000,32098,30802,29094,30196,30062,29304,29326,31180,30258,31828,29034,30142,31114,30936,31828,32264,30142,30028,30876,32330,31060,32482,31932,31320
"14",460,342,4210,4150,520,4268,296,9586,5554,3750,9302,6014,460,0,5896,178,9184,4150,9704,4328,3868,5672,4092,638,520,14994,13850,15110,342,5896,576,14826,10568,6070,694,14886,14658,14594,14366,32098,32093,31982,31982,31069,31066,29960,31262,31644,32288,32672,32294,32724,31036,31324,33690,32150,31870,32422,32743,32098,31640,31640,30650,30354,31360,31200,30310,30238,30021,29850,31202,31360,31720,32412,32193,31075,32749,32326,32764,31032,31270,32130,30018,32200,32213,31360,32770,32012,32764,31268,32153,31738,32352,32219,30748,31738,31168,31209,31432,29960,31654,31970,32288,31910,30950,30658,30214,30748,31036,32948,31460,32558,31262,29554,30485,30522,29593,29786,31640,30718,32288,29494,30602,31574,31396,32288,32724,30602,30488,31336,32790,31520,32942,32392,31780
"15",5436,5896,9302,9468,5954,9586,5836,3690,342,9586,4210,460,5436,5896,0,5954,4092,9362,4210,9184,9408,520,9244,5836,5778,13544,12978,13434,5554,402,5728,13718,5476,576,5892,13034,13550,13662,13494,26262,26488,26488,26428,25344,25170,24064,25366,25868,26452,26776,26458,26828,25260,25488,27914,26374,26436,26526,27078,26202,25744,25744,24874,24860,25464,25304,24534,24744,24296,24356,25426,25524,25944,26516,26528,25410,27084,26550,26928,25538,25776,26354,24122,26766,26488,25524,26874,26116,26868,25372,26488,25902,26576,26494,24852,25902,25734,25544,25596,24124,25878,26134,26392,26134,25114,24882,24318,24912,25260,27514,25684,26782,25426,23718,24880,24686,23988,24010,25804,24822,26452,23718,24706,25798,25560,26392,26948,24766,24592,25560,26894,25684,27106,26556,25884
"16",638,520,4032,4328,342,4210,118,9644,5612,3868,9244,5836,638,178,5954,0,9362,4092,9586,4150,3926,5554,4210,460,638,15172,14028,15168,520,6014,694,15004,10510,6188,752,15004,14836,14712,14544,31980,32035,31864,31804,30891,30888,29782,31084,31586,32170,32494,32176,32546,30978,31206,33632,32092,31812,32244,32625,31920,31462,31462,30592,30236,31182,31022,30252,30120,29843,29732,31144,31242,31662,32234,32075,30957,32631,32268,32646,30914,31152,32072,29840,32142,32035,31242,32592,31834,32586,31090,32035,31620,32294,32041,30570,31620,31110,31091,31314,29842,31596,31852,32110,31852,30832,30600,30036,30630,30978,32890,31402,32500,31144,29436,30427,30404,29535,29728,31522,30540,32170,29436,30424,31516,31278,32110,32666,30484,30310,31278,32612,31402,32824,32274,31602
"17",9408,9526,6014,5718,9704,5836,9244,402,3750,5554,118,4210,9408,9184,4092,9362,0,5954,520,5896,5436,3868,5896,9586,9468,17174,16266,17526,9526,4092,9760,17006,8764,4266,9642,17066,16838,17010,16782,22914,22909,22798,22798,21885,21882,20776,22078,22460,23104,23488,23110,23540,21852,22140,24506,22966,22686,23238,23559,22914,22456,22456,21466,21170,22176,22016,21126,21054,20837,20666,22018,22176,22536,23228,23009,21891,23565,23142,23580,21848,22086,22946,20834,23016,23029,22176,23586,22828,23580,22084,22969,22554,23168,23035,21564,22554,21984,22025,22248,20776,22470,22786,23104,22726,21766,21474,21030,21564,21852,23764,22276,23374,22078,20370,21301,21338,20409,20602,22456,21534,23104,20310,21418,22390,22212,23104,23540,21418,21304,22152,23606,22336,23758,23208,22596
"18",3926,4150,60,578,4092,460,4210,5672,9704,520,5836,9586,3926,4150,9362,4092,5954,0,5896,178,638,9586,178,4210,4328,18802,18000,18576,3808,9704,4042,18976,14482,9878,4502,18352,18808,18744,18516,27948,28114,28174,28174,27090,26916,25810,27112,27494,28138,28522,28144,28574,26886,27174,29540,28000,28062,28272,28764,27948,27490,27490,26500,26546,27210,27050,26160,26430,26042,26042,27052,27210,27570,28262,28214,27096,28770,28176,28614,27224,27462,27980,25868,28392,28234,27210,28620,27862,28614,27118,28174,27588,28202,28240,26598,27588,27360,27230,27282,25810,27504,27820,28138,27760,26800,26508,26064,26598,26886,29140,27310,28408,27112,25404,26506,26372,25614,25636,27490,26568,28138,25344,26452,27424,27246,28138,28574,26452,26338,27186,28640,27370,28792,28242,27630
"19",9586,9362,5896,5554,9244,5436,9468,520,4210,5954,402,3750,9586,9704,4210,9586,520,5896,0,5778,5896,4032,5954,9126,9184,17010,16786,17644,9704,3808,9818,17526,9048,3982,9418,17124,17358,17410,17302,22736,22680,22791,22851,21596,21764,20658,21960,22402,22926,23370,22932,23422,21794,21962,24448,22908,22799,23120,23210,22796,22338,22338,21408,21163,22058,21898,21068,21047,20548,20659,21960,21998,22478,23110,22660,21542,23216,23084,23402,21841,22079,22888,20716,23129,22740,21998,23468,22710,23462,21966,22620,22376,23110,22746,21446,22376,22097,21676,22070,20598,22412,22608,22986,22668,21588,21416,20912,21386,21794,23877,22218,23316,21900,20192,21072,21160,20180,20544,22278,21416,22926,20252,21300,22332,22034,22986,23482,21240,21186,22094,23488,22158,23580,23030,22478
"20",3868,4328,118,520,4150,402,4032,5494,9526,638,5778,9408,3868,4328,9184,4150,5896,178,5778,0,460,9468,296,4032,4210,18744,18178,18634,3986,9586,4160,18918,14424,9760,4324,18234,18750,18862,18694,27830,28056,28056,27996,26912,26738,25632,26934,27436,28020,28344,28026,28396,26828,27056,29482,27942,28004,28094,28646,27770,27312,27312,26442,26428,27032,26872,26102,26312,25864,25924,26994,27092,27512,28084,28096,26978,28652,28118,28496,27106,27344,27922,25690,28334,28056,27092,28442,27684,28436,26940,28056,27470,28144,28062,26420,27470,27302,27112,27164,25692,27446,27702,27960,27702,26682,26450,25886,26480,26828,29082,27252,28350,26994,25286,26448,26254,25556,25578,27372,26390,28020,25286,26274,27366,27128,27960,28516,26334,26160,27128,28462,27252,28674,28124,27452
"21",4092,4210,578,402,4268,520,3808,5718,9066,178,5554,9526,4092,3868,9408,3926,5436,638,5896,460,0,9244,520,4150,4092,18626,17718,18858,4210,9468,4384,18458,14200,9642,4206,18458,18290,18402,18234,28290,28345,28174,28114,27201,27198,26092,27394,27896,28480,28804,28486,28856,27288,27516,29942,28402,28122,28554,28935,28230,27772,27772,26902,26546,27492,27332,26562,26430,26153,26042,27454,27552,27972,28544,28385,27267,28941,28578,28956,27224,27462,28382,26150,28452,28345,27552,28902,28144,28896,27400,28345,27930,28604,28351,26880,27930,27420,27401,27624,26152,27906,28162,28420,28162,27142,26910,26346,26940,27288,29200,27712,28810,27454,25746,26737,26714,25845,26038,27832,26850,28480,25746,26734,27826,27588,28420,28976,26794,26620,27588,28922,27712,29134,28584,27912
"22",5896,6014,9586,9586,5896,9468,5436,4210,178,9302,3750,402,5896,5672,520,5554,3868,9586,4032,9468,9244,0,9644,5778,5836,13662,12754,13954,6014,460,6128,13494,5016,634,6070,13434,13326,13378,13270,26426,26541,26310,26370,25457,25454,24348,25650,26092,26616,27060,26622,27112,25484,25652,28138,26598,26318,26810,27071,26486,26028,26028,25098,24682,25748,25588,24758,24566,24409,24178,25650,25688,26168,26800,26521,25403,27077,26774,27092,25360,25598,26578,24406,26648,26601,25688,27158,26400,27152,25656,26481,26066,26800,26607,25136,26066,25616,25537,25760,24288,26102,26298,26676,26358,25278,25106,24602,25076,25484,27396,25908,27006,25590,23882,24933,24850,24041,24234,25968,25106,26616,23942,24990,26022,25724,26676,27172,24930,24876,25784,27178,25848,27270,26720,26168
"23",3868,4092,178,520,4210,638,4328,5554,9586,342,6014,9704,3868,4092,9244,4210,5896,178,5954,296,520,9644,0,4328,4150,18744,17942,18458,3750,9526,3864,18918,14660,9700,4384,18174,18750,18566,18458,28006,28292,28232,28292,27208,27034,25928,27230,27672,28196,28640,28202,28692,27064,27232,29718,28178,28240,28390,28822,28066,27608,27608,26678,26604,27328,27168,26338,26488,26160,26100,27230,27268,27748,28380,28272,27154,28828,28354,28672,27282,27520,28158,25986,28570,28352,27268,28738,27980,28732,27236,28232,27646,28380,28358,26716,27646,27538,27288,27340,25868,27682,27878,28256,27938,26858,26686,26182,26656,27064,29318,27488,28586,27170,25462,26684,26430,25792,25814,27548,26686,28196,25522,26570,27602,27304,28256,28752,26510,26456,27364,28758,27428,28850,28300,27748
"24",520,296,4150,3868,118,3750,342,9526,5836,4328,9468,5376,520,638,5836,460,9586,4210,9126,4032,4150,5778,4328,0,178,14712,14488,15286,638,5554,812,15228,10734,5728,292,14886,15060,15172,15004,31862,31746,31917,31857,30602,30770,29664,30966,31468,32052,32376,32058,32428,30860,31088,33514,31974,31865,32126,32336,31802,31344,31344,30474,30289,31064,30904,30134,30173,29554,29785,31026,31124,31544,32116,31786,30668,32342,32150,32528,30967,31205,31954,29722,32195,31746,31124,32474,31716,32468,30972,31746,31502,32176,31752,30452,31502,31163,30802,31196,29724,31478,31734,31992,31734,30714,30482,29918,30512,30860,32943,31284,32382,31026,29318,30138,30286,29246,29610,31404,30422,32052,29318,30306,31398,31160,31992,32548,30366,30192,31160,32494,31284,32706,32156,31484
"25",402,178,4328,3750,296,3868,520,9468,5778,4150,9586,5554,402,520,5778,638,9468,4328,9184,4210,4092,5836,4150,178,0,14594,14370,15228,520,5376,634,15110,10852,5550,234,14708,14942,14994,14886,31920,31864,31975,32035,30780,30948,29842,31144,31586,32110,32554,32116,32606,30978,31146,33632,32092,31983,32304,32394,31980,31522,31522,30592,30347,31242,31082,30252,30231,29732,29843,31144,31182,31662,32294,31844,30726,32400,32268,32586,31025,31263,32072,29900,32313,31924,31182,32652,31894,32646,31150,31804,31560,32294,31930,30630,31560,31281,30860,31254,29782,31596,31792,32170,31852,30772,30600,30096,30570,30978,33061,31402,32500,31084,29376,30256,30344,29364,29728,31462,30600,32110,29436,30484,31516,31218,32170,32666,30424,30370,31278,32672,31342,32764,32214,31662
"26",14876,14652,18862,18224,14830,18342,15054,17234,13544,18744,17292,13320,14876,14994,13544,15172,17174,18802,17010,18744,18626,13662,18744,14712,14594,0,1492,694,14994,13202,15228,516,14118,13376,14768,1950,2064,520,2008,35306,35130,35361,35361,34106,34274,33168,34470,34852,35496,35880,35502,35932,34244,34532,36898,35358,35249,35630,35780,35306,34848,34848,33858,33733,34568,34408,33518,33617,33058,33229,34410,34568,34928,35620,35230,34112,35786,35534,35972,34411,34649,35338,33226,35579,35250,34568,35978,35220,35972,34476,35190,34946,35560,35256,33956,34946,34547,34246,34640,33168,34862,35178,35496,35118,34158,33866,33422,33956,34244,36327,34668,35766,34470,32762,33522,33730,32630,32994,34848,33926,35496,32702,33810,34782,34604,35496,35932,33810,33696,34544,35998,34728,36150,35600,34988
"27",14310,14192,18060,18000,14370,18118,14146,16668,12636,17600,16384,13096,14310,13850,12978,14028,16266,18000,16786,18178,17718,12754,17942,14488,14370,1492,0,1260,14192,12978,14078,976,12862,12804,14196,1384,808,1092,864,34392,34405,34294,34294,33363,33360,32254,33556,33956,34582,34966,34588,35036,33330,33850,36002,34444,34164,34716,35037,34392,33934,33934,32944,32648,33654,33494,32604,32532,32315,32144,33496,33654,34014,34706,34487,33369,35043,34620,35058,33326,33564,34424,32312,34494,34507,33654,35064,34306,35058,33562,34465,34032,34646,34513,33042,34032,33462,33503,33726,32254,33948,34264,34582,34204,33244,32952,32508,33042,33330,35260,33986,34852,33556,31848,32779,32816,32119,32312,33934,33012,34582,31788,32896,33868,33690,34582,35018,32896,33014,33630,35084,34046,35236,34686,34074
"28",14886,15110,18516,18918,15168,19036,15286,17124,13776,18800,17644,13894,14886,15110,13434,15168,17526,18576,17644,18634,18858,13954,18458,15286,15228,694,1260,0,14768,13836,14594,520,14122,13662,14994,1900,2068,576,2124,34908,35152,35152,35092,33990,33816,32710,34012,34532,35098,35422,35104,35492,33906,34366,36578,35020,35082,35172,35724,34848,34390,34390,33520,33506,34110,33950,33180,33390,32942,33002,34072,34170,34590,35162,35174,34056,35730,35196,35574,34184,34422,35000,32768,35412,35134,34170,35520,34762,35514,34018,35152,34548,35222,35140,33498,34548,34380,34190,34242,32770,34524,34780,35038,34780,33760,33528,32964,33558,33906,36178,34562,35428,34072,32364,33526,33332,32866,32888,34450,33468,35098,32364,33352,34444,34206,35038,35594,33412,33470,34206,35540,34562,35752,35202,34530
"29",118,342,3868,4150,520,4268,638,9244,5896,4092,9644,6014,118,342,5554,520,9526,3808,9704,3986,4210,6014,3750,638,520,14994,14192,14768,0,5896,234,15168,10910,6070,694,14544,15000,14936,14708,31756,31922,31982,31982,30898,30724,29618,30920,31302,31946,32330,31952,32382,30694,30982,33348,31808,31870,32080,32572,31756,31298,31298,30308,30354,31018,30858,29968,30238,29850,29850,30860,31018,31378,32070,32022,30904,32578,31984,32422,31032,31270,31788,29676,32200,32042,31018,32428,31670,32422,30926,31982,31396,32010,32048,30406,31396,31168,31038,31090,29618,31312,31628,31946,31568,30608,30316,29872,30406,30694,32948,31118,32216,30920,29212,30314,30180,29422,29444,31298,30376,31946,29152,30260,31232,31054,31946,32382,30260,30146,30994,32448,31178,32600,32050,31438
"30",5778,5554,9704,9126,5672,9244,5896,4092,402,9526,4210,178,5778,5896,402,6014,4092,9704,3808,9586,9468,460,9526,5554,5376,13202,12978,13836,5896,0,6010,13718,5476,174,5610,13316,13550,13602,13494,26544,26488,26599,26659,25404,25572,24466,25768,26210,26734,27178,26740,27230,25602,25770,28256,26716,26607,26928,27018,26604,26146,26146,25216,24971,25866,25706,24876,24855,24356,24467,25768,25806,26286,26918,26468,25350,27024,26892,27210,25649,25887,26696,24524,26937,26548,25806,27276,26518,27270,25774,26428,26184,26918,26554,25254,26184,25905,25484,25878,24406,26220,26416,26794,26476,25396,25224,24720,25194,25602,27685,26026,27124,25708,24000,24880,24968,23988,24352,26086,25224,26734,24060,25108,26140,25842,26794,27290,25048,24994,25902,27296,25966,27388,26838,26286
"31",352,576,4042,4384,694,4502,812,9418,6070,4206,9878,6188,352,576,5728,694,9760,4042,9818,4160,4384,6128,3864,812,634,15228,14078,14594,234,6010,0,15054,10796,5836,520,14658,14886,15050,14942,31522,31826,31766,31826,30724,30550,29444,30746,31206,31712,32156,31718,32226,30580,30980,33252,31694,31756,31906,32338,31582,31124,31124,30194,30120,30844,30684,29854,30004,29676,29616,30746,30784,31264,31896,31788,30670,32344,31870,32188,30798,31036,31674,29502,32086,31868,30784,32254,31496,32248,30752,31766,31162,31896,31874,30232,31162,31054,30804,30856,29384,31198,31394,31772,31454,30374,30202,29698,30172,30580,32852,31236,32102,30686,28978,30200,29946,29540,29562,31064,30202,31712,29038,30086,31118,30820,31772,32268,30026,30204,30880,32274,31176,32366,31816,31264
"32",15050,15168,19036,18740,15346,18858,14886,17408,13376,18576,17124,13836,15050,14826,13718,15004,17006,18976,17526,18918,18458,13494,18918,15228,15110,516,976,520,15168,13718,15054,0,13602,13544,14936,2124,1548,352,1840,35132,35145,35034,35034,34103,34100,32994,34296,34696,35322,35706,35328,35776,34070,34590,36742,35184,34904,35456,35777,35132,34674,34674,33684,33388,34394,34234,33344,33272,33055,32884,34236,34394,34754,35446,35227,34109,35783,35360,35798,34066,34304,35164,33052,35234,35247,34394,35804,35046,35798,34302,35205,34772,35386,35253,33782,34772,34202,34243,34466,32994,34688,35004,35322,34944,33984,33692,33248,33782,34070,36000,34726,35592,34296,32588,33519,33556,32859,33052,34674,33752,35322,32528,33636,34608,34430,35322,35758,33636,33754,34370,35824,34786,35976,35426,34814
"33",10792,10910,14542,14482,10852,14364,10392,9166,5134,14318,8646,5358,10792,10568,5476,10510,8764,14482,9048,14424,14200,5016,14660,10734,10852,14118,12862,14122,10910,5476,10796,13602,0,5302,10678,14010,13434,13954,13726,21530,21543,21432,21432,20501,20498,19392,20694,21094,21720,22104,21726,22174,20468,20988,23140,21582,21302,21854,22175,21530,21072,21072,20082,19786,20792,20632,19742,19670,19453,19282,20634,20792,21152,21844,21625,20507,22181,21758,22196,20464,20702,21562,19450,21632,21645,20792,22202,21444,22196,20700,21603,21170,21784,21651,20180,21170,20600,20641,20864,19392,21086,21402,21720,21342,20382,20090,19646,20180,20468,22398,21124,21990,20694,18986,19917,19954,19257,19450,21072,20150,21720,18926,20034,21006,20828,21720,22156,20034,20152,20768,22222,21184,22374,21824,21212
