"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173"
"39",10,8,16,20,44,42,12,42,12,40,48,42,12,16,48,42,44,46,10,10,10,42,44,42,50,46,44,22,12,50,44,46,24,46,16,14,14,8,0,10,14,16,42,26,24,44,8,16,16,14,22,26,18,8,8,46,30,22,2,12,12,44,18,18,16,10,18,26,22,12,18,14,18,38,16,44,16,12,40,40,12,10,40,40,42,42,42,24,16,10,24,24,10,42,10,22,14,22,42,50,36,10,38,8,14,42,46,6,40,14,16,46,42,42,42,42,14,14,16,38,44,40,44,46,44,22,16,48,44,42,24,14,10,8,10,8,12,8,8,4,8,4,8,6,14,12,12,8,6,4,4,12,6,6,6,6,10,6,12,4,10,6,4,10,10,10,12,8,8,8,12,12,2
"40",12,8,6,14,10,18,14,12,12,18,12,10,16,12,10,12,10,14,10,10,6,12,8,8,14,10,8,6,6,8,12,14,8,14,12,10,12,8,10,0,10,14,46,28,26,6,12,10,14,36,22,22,4,14,12,46,22,20,16,12,14,8,18,18,14,14,38,28,4,14,14,12,12,40,14,10,14,6,42,44,10,14,40,42,42,42,40,24,46,14,24,24,12,44,12,20,46,18,44,14,38,10,40,36,14,40,46,10,42,16,14,42,42,8,42,42,10,8,14,44,40,38,48,42,38,26,14,46,42,42,28,8,10,14,14,8,10,10,10,8,10,4,10,12,10,8,10,8,10,8,8,8,4,8,12,8,10,6,10,6,8,10,10,10,8,8,12,8,10,10,8,10,8
"41",10,6,10,10,12,12,10,8,10,6,14,10,8,12,10,6,12,8,8,10,12,14,14,8,12,10,8,12,10,6,8,12,12,14,10,12,10,12,14,10,0,18,42,24,22,40,10,16,14,44,22,18,4,14,8,4,30,24,18,12,8,8,14,14,16,16,46,26,4,10,16,12,14,12,16,6,18,4,42,10,12,10,42,40,38,42,42,24,40,10,22,22,10,18,10,18,44,22,44,14,36,14,40,46,16,42,44,12,40,14,20,48,42,10,40,42,12,8,14,44,46,38,46,42,46,28,16,46,44,40,26,12,16,16,8,12,8,10,8,10,4,6,12,12,10,8,4,8,4,14,6,8,2,8,12,6,10,6,8,8,10,8,10,6,8,10,8,8,6,6,8,14,12
"42",6,8,12,14,6,10,8,12,12,12,12,8,10,10,8,10,10,6,12,10,8,6,6,14,8,12,10,14,10,8,14,10,18,4,18,16,16,6,16,14,18,0,4,24,22,44,10,14,14,40,22,22,16,14,2,20,26,28,42,10,16,10,16,16,14,12,44,24,8,16,14,20,18,8,16,6,10,6,40,12,14,10,40,40,40,40,40,26,40,10,24,20,10,12,14,26,46,26,38,10,40,14,42,42,18,40,42,8,42,10,18,46,44,6,38,44,12,18,12,38,44,42,48,44,44,26,12,46,44,44,26,8,12,16,8,10,10,14,10,8,4,8,2,10,12,6,12,8,4,8,12,8,8,12,10,8,4,12,10,12,6,10,6,6,8,14,14,10,6,8,4,10,8
"43",20,48,18,44,48,48,1e-09,20,10,18,20,12,4,42,44,16,40,14,42,42,48,18,18,40,48,44,44,18,20,18,46,44,46,44,42,44,6,18,42,46,42,4,0,24,24,44,18,12,14,38,24,20,18,8,10,10,28,22,38,10,10,48,20,14,18,14,40,26,44,14,14,14,12,42,14,48,10,44,44,10,10,44,38,46,40,42,44,26,44,10,24,24,12,48,8,24,46,26,46,44,40,10,40,40,14,40,44,48,40,16,14,40,42,10,44,44,16,12,16,36,42,42,46,42,40,24,16,40,46,44,26,14,6,8,10,12,8,12,8,4,12,10,12,8,14,10,12,10,2,10,6,8,6,10,10,8,6,10,12,10,12,10,10,10,8,6,12,8,6,10,10,10,2
"44",40,28,22,26,20,22,20,20,30,24,26,26,26,28,28,24,22,28,20,26,24,24,22,20,28,22,24,28,24,22,22,28,26,26,24,24,24,24,26,28,24,24,24,0,28,14,12,8,12,10,24,22,44,10,16,18,24,22,6,14,10,44,20,16,12,18,16,26,8,10,14,16,14,40,16,44,20,44,44,42,6,48,42,44,38,42,42,28,12,6,20,18,14,44,8,20,42,26,44,8,42,12,38,6,18,42,46,48,42,18,20,44,42,8,40,44,10,10,14,40,42,38,44,44,42,26,18,42,42,44,24,6,10,12,12,10,10,12,10,10,6,8,12,6,14,8,10,10,6,12,10,10,10,6,10,4,10,6,4,6,12,6,6,10,6,4,8,6,10,8,12,6,10
"45",24,26,26,28,24,24,28,26,22,28,24,24,20,22,26,22,20,22,20,22,24,28,24,24,20,30,26,26,26,28,26,20,24,26,22,22,28,22,24,26,22,22,24,28,0,8,14,12,14,10,24,22,42,12,10,18,24,26,38,14,12,50,12,16,10,12,14,28,42,12,12,18,16,38,12,50,18,44,38,46,14,14,34,44,40,44,44,24,10,4,22,22,8,42,10,22,46,22,40,38,38,8,38,8,16,38,46,12,40,14,18,46,46,6,40,42,16,16,6,44,46,44,50,44,46,26,14,48,44,42,24,8,16,12,10,6,10,12,10,8,10,8,8,8,14,12,6,8,10,8,8,8,8,10,10,12,10,6,8,8,10,12,8,12,10,8,10,8,8,10,10,4,8
"46",24,26,26,24,26,26,28,26,24,22,28,24,26,26,26,24,26,28,22,22,22,24,22,24,24,24,26,12,6,18,6,6,2,16,2,2,6,10,44,6,40,44,44,14,8,0,16,14,16,14,18,24,8,8,8,10,24,22,8,12,12,36,18,18,18,10,14,26,44,12,12,18,14,16,14,38,16,8,40,40,16,12,40,44,42,42,42,24,8,8,26,20,16,18,14,22,4,24,42,38,42,10,38,6,14,40,42,10,42,14,14,46,44,44,36,44,18,12,14,42,46,38,46,44,44,28,14,46,44,42,24,8,14,12,14,10,10,8,8,10,10,8,10,8,14,8,6,6,6,12,10,8,10,8,10,10,4,6,8,4,2,8,8,10,10,12,14,6,6,4,12,10,14
"47",12,6,8,14,18,38,42,2,40,2,42,38,44,6,8,38,44,40,38,4,6,4,44,40,44,42,38,38,16,8,42,40,36,14,36,18,12,14,8,12,10,10,18,12,14,16,0,10,12,40,20,16,40,14,10,2,22,24,40,10,12,44,16,4,10,16,44,24,44,14,12,18,14,38,12,44,20,10,42,48,12,8,40,42,38,40,42,28,44,14,18,22,14,42,10,20,18,24,46,36,40,12,42,46,16,42,48,8,38,14,12,48,38,48,42,40,14,12,12,44,42,40,46,44,40,26,14,46,44,40,22,8,14,10,12,6,10,12,8,16,8,6,14,10,12,8,6,8,10,8,8,8,6,2,12,8,8,12,6,6,12,6,10,8,12,8,8,6,8,8,14,10,4
"48",16,16,18,14,12,16,8,14,14,14,10,10,16,12,14,16,12,10,10,16,16,16,14,12,12,12,14,16,12,14,12,12,14,14,16,12,12,16,16,10,16,14,12,8,12,14,10,0,10,36,22,26,8,10,4,42,24,26,42,12,12,42,14,4,12,10,40,24,16,14,12,20,16,22,10,44,18,2,40,44,14,44,40,42,40,38,40,26,46,12,24,18,6,16,14,22,44,26,44,42,42,12,40,42,18,38,46,48,40,12,16,46,44,12,40,44,8,12,12,40,40,40,48,46,40,24,16,48,40,42,22,4,12,10,10,12,14,12,8,14,10,12,10,8,14,4,10,6,8,8,6,6,6,8,10,10,10,10,8,8,2,6,8,10,10,10,14,8,6,8,8,12,6
"49",10,10,8,12,12,16,14,12,10,18,16,16,14,16,14,8,12,16,10,12,16,10,12,14,12,12,14,16,12,16,14,12,14,16,16,14,12,12,16,14,14,14,14,12,14,16,12,10,0,42,24,22,42,6,12,44,26,24,42,8,6,18,10,8,12,14,44,28,6,14,14,16,18,18,14,16,18,14,38,44,10,8,36,46,40,38,20,22,38,10,22,20,6,14,8,18,46,26,40,40,40,16,36,46,18,40,40,10,40,16,14,44,40,8,42,46,14,8,8,42,42,40,48,46,42,24,12,44,44,44,24,10,10,10,8,6,14,14,12,8,10,6,8,12,12,6,8,8,12,10,8,12,8,8,6,12,8,8,8,6,10,2,10,6,10,6,4,6,12,10,8,8,4
"50",12,12,12,14,12,14,14,18,10,16,14,12,8,14,14,14,16,44,18,40,42,42,10,20,1e-09,14,18,6,12,34,40,10,38,14,40,38,40,16,14,36,44,40,38,10,10,14,40,36,42,0,20,22,44,8,12,16,24,20,8,8,12,2,14,10,14,16,42,28,14,12,12,14,14,20,20,2,14,8,42,22,10,40,38,38,42,42,10,28,50,8,22,18,12,16,14,20,44,30,40,40,38,12,44,42,16,38,44,40,42,18,14,44,44,4,40,42,10,10,8,44,46,44,46,44,44,28,12,46,42,40,22,12,12,12,12,12,10,12,6,10,10,8,6,8,14,6,4,6,10,8,8,4,6,6,6,8,8,6,6,2,10,4,8,8,10,8,14,10,8,6,8,12,4
"51",38,36,36,8,16,36,38,36,8,34,28,24,26,16,16,20,16,26,20,24,24,22,24,24,20,22,26,18,24,22,22,20,18,20,24,22,24,22,22,22,22,22,24,24,24,18,20,22,24,20,0,18,42,8,12,40,26,20,10,10,10,36,16,46,12,18,38,20,8,10,14,18,18,12,12,38,14,10,42,14,8,36,40,42,42,38,18,24,44,6,20,20,10,6,8,24,4,24,42,40,40,10,42,40,14,42,46,40,40,14,14,46,38,44,42,46,14,10,16,44,46,42,46,42,46,28,22,48,46,46,24,4,14,10,6,2,12,14,8,12,8,12,6,10,14,10,8,8,10,10,6,14,10,10,12,10,6,8,6,6,14,4,4,6,8,6,6,8,12,10,14,8,4
"52",20,24,20,20,20,22,20,20,22,24,18,24,22,16,16,20,20,20,18,14,20,18,18,24,18,16,22,22,22,22,18,20,20,20,20,22,18,24,26,22,18,22,20,22,22,24,16,26,22,22,18,0,8,10,8,18,26,24,42,12,10,44,16,8,10,12,42,26,6,14,14,10,16,14,14,44,16,46,40,48,8,38,42,36,44,40,20,24,46,14,18,18,6,12,8,18,42,26,44,42,38,12,36,40,14,44,46,36,38,10,12,42,42,6,40,44,14,10,16,42,46,44,46,44,46,20,18,48,44,44,26,12,12,14,10,4,10,14,8,10,6,10,12,6,8,12,14,10,6,10,8,12,8,8,8,10,6,8,12,8,6,8,4,12,6,8,8,12,6,10,8,8,6
"53",22,24,22,20,24,22,24,24,24,24,22,20,24,18,22,20,22,18,20,18,20,18,18,6,12,8,18,4,8,8,12,40,6,40,42,40,18,2,18,4,4,16,18,44,42,8,40,8,42,44,42,8,0,12,10,42,24,24,40,12,14,42,12,42,16,14,1e-09,22,12,14,8,16,14,14,16,44,16,50,40,46,12,40,40,40,38,42,12,20,20,10,20,6,10,8,12,20,28,24,46,40,38,16,40,16,18,38,48,40,40,14,16,44,40,40,38,42,16,14,14,44,42,40,48,46,40,26,16,46,44,42,42,12,14,8,14,4,8,4,6,12,12,8,12,14,14,8,4,8,10,12,6,4,6,8,10,4,6,10,8,10,12,2,10,8,8,12,8,12,12,8,10,4,12
"54",14,44,42,38,42,10,8,6,42,44,40,48,42,44,18,10,48,44,42,20,42,18,12,12,6,12,10,10,16,10,12,16,16,16,18,14,12,16,8,14,14,14,8,10,12,8,14,10,6,8,8,10,12,0,10,42,22,26,38,12,8,16,12,42,14,12,16,24,16,16,14,16,16,14,12,16,14,16,38,42,8,38,40,42,42,44,4,22,12,14,24,18,6,8,6,18,26,20,46,40,42,14,42,8,16,36,46,38,42,16,12,46,46,36,38,44,10,16,14,38,44,42,46,46,42,22,18,46,42,44,38,10,12,16,14,4,8,12,8,12,14,10,12,12,14,10,10,6,10,8,10,12,4,12,10,8,8,8,12,10,6,6,6,8,12,12,8,10,8,4,6,8,2
"55",12,10,6,10,10,14,12,6,14,6,8,12,10,10,10,12,12,12,8,12,10,10,6,12,12,4,10,10,8,8,8,14,14,12,10,12,12,12,8,12,8,2,10,16,10,8,10,4,12,12,12,8,10,10,0,48,24,24,42,12,14,42,14,42,16,10,40,22,40,14,10,16,18,22,14,44,20,8,40,20,12,42,36,42,42,40,42,26,50,6,22,20,8,16,12,22,30,26,40,44,40,16,40,42,16,40,44,42,36,16,12,42,40,36,38,46,16,12,16,42,46,42,48,46,44,24,18,44,42,46,40,8,10,16,10,8,16,14,10,10,4,8,8,6,12,6,8,10,8,10,6,8,8,10,4,6,10,8,8,6,4,4,6,12,8,8,10,12,8,12,6,4,8
"56",12,12,8,8,8,16,12,14,12,12,12,10,8,10,8,12,8,12,12,4,12,8,12,14,12,10,8,20,20,20,2,16,18,14,18,46,22,44,46,46,4,20,10,18,18,10,2,42,44,16,40,18,42,42,48,0,22,24,8,10,10,24,14,16,14,14,42,22,44,10,14,12,18,18,16,24,18,8,36,42,12,42,42,40,38,40,44,22,46,8,24,40,10,14,12,24,20,22,42,42,40,12,42,42,16,36,44,38,8,18,18,46,42,38,8,44,12,14,14,42,46,40,48,42,44,22,18,48,42,42,42,10,12,8,14,4,8,12,8,10,10,8,10,14,16,2,10,12,4,12,8,6,6,8,10,8,4,10,6,6,10,8,12,8,8,12,8,10,8,8,10,8,14
"57",16,20,40,46,44,42,18,16,16,44,42,44,44,40,44,2,18,42,44,42,6,40,30,26,30,22,22,22,22,32,28,28,28,28,30,30,24,26,30,22,30,26,28,24,24,24,22,24,26,24,26,26,24,22,24,22,0,22,10,12,12,18,14,10,10,16,40,30,4,16,16,12,16,18,16,22,18,48,42,14,10,44,42,42,38,40,16,20,44,8,22,38,10,12,10,22,24,26,44,36,44,14,40,38,16,40,46,40,38,12,16,46,44,38,4,42,12,16,12,40,44,42,42,44,44,22,16,48,42,42,40,14,12,12,6,10,6,8,6,10,10,12,10,8,16,12,12,6,8,8,8,10,4,10,10,10,14,10,8,8,10,8,8,10,12,6,10,6,8,10,8,4,8
"58",24,26,26,26,24,24,24,24,24,26,22,26,28,26,24,24,26,28,24,24,24,26,28,20,24,22,24,20,22,30,24,24,24,26,22,24,22,24,22,20,24,28,22,22,26,22,24,26,24,20,20,24,24,26,24,24,22,0,6,10,10,20,20,12,12,18,4,26,42,10,14,18,14,20,12,24,18,10,40,12,10,42,40,42,40,42,40,22,22,14,22,4,12,14,8,22,20,28,44,42,40,12,40,14,14,40,42,36,46,14,14,44,38,42,8,46,12,12,12,40,46,42,44,46,44,30,14,48,42,46,44,16,14,14,10,12,12,10,10,10,12,12,12,2,12,8,6,8,6,10,14,14,8,8,8,14,8,10,4,12,12,8,6,6,10,6,10,12,4,8,14,6,4
"59",28,24,30,26,26,26,22,26,24,26,28,22,26,22,22,22,22,24,26,26,22,22,12,8,20,8,8,10,12,42,4,36,40,42,18,8,16,4,2,16,18,42,38,6,38,8,40,42,42,8,10,42,40,38,42,8,10,6,0,12,10,12,16,8,12,14,38,24,4,10,12,14,14,20,12,12,18,40,42,10,10,38,40,42,40,42,14,20,44,10,22,36,10,14,12,20,20,24,44,38,38,10,40,38,16,40,44,40,44,14,18,46,40,42,8,44,16,12,14,38,42,40,46,46,40,26,16,44,44,42,44,12,16,8,10,10,14,12,8,8,14,8,12,10,10,8,4,8,10,8,12,12,4,12,2,8,6,8,4,8,10,10,8,12,10,10,8,8,12,8,12,10,8
"60",40,44,42,46,42,42,20,14,46,44,40,16,40,14,12,14,4,10,6,6,14,12,10,12,12,10,14,12,12,10,2,12,10,14,6,10,12,12,12,12,12,10,10,14,14,12,10,12,8,8,10,12,12,12,12,10,12,10,12,0,10,14,14,10,14,10,32,26,44,16,12,16,18,20,14,16,16,40,36,8,12,42,40,42,44,40,42,22,16,10,22,8,8,12,8,24,30,24,44,42,4,10,42,20,18,42,46,44,40,18,20,48,38,42,2,44,16,16,12,38,46,40,46,42,44,24,16,46,42,44,46,8,16,12,12,10,12,14,8,10,8,10,10,12,14,10,10,12,10,12,2,8,10,4,6,10,2,14,8,8,4,8,6,6,6,8,4,6,4,6,6,8,6
"61",12,6,12,12,10,14,14,10,8,12,10,6,10,6,6,8,6,12,12,8,10,16,14,12,12,12,12,8,10,12,6,12,12,10,8,12,8,8,12,14,8,16,10,10,12,12,12,12,6,12,10,10,14,8,14,10,12,10,10,10,0,16,16,12,14,14,28,26,40,12,4,18,16,22,14,16,18,36,40,12,8,44,36,40,40,38,42,24,14,10,22,38,10,16,12,22,28,24,40,36,40,16,38,14,14,40,42,40,8,16,20,46,42,40,4,40,16,14,8,44,44,42,48,46,44,26,12,46,44,38,44,12,12,16,16,6,12,12,8,10,6,8,8,8,12,8,6,10,6,14,10,6,6,4,2,8,8,12,6,6,12,6,12,8,12,10,6,6,6,10,10,10,10
"62",10,6,8,10,6,10,12,6,18,8,6,10,4,50,12,46,48,48,16,14,14,12,14,18,20,42,48,8,46,6,48,42,46,10,2,42,50,46,44,8,8,10,48,44,50,36,44,42,18,2,36,44,42,16,42,24,18,20,12,14,16,0,20,20,14,16,30,24,46,14,10,14,16,16,18,12,22,42,42,6,10,38,38,44,42,42,48,28,10,10,24,40,12,14,4,16,26,22,44,40,36,8,40,16,12,40,46,38,6,20,16,44,44,36,40,44,10,12,14,42,44,42,46,42,44,26,20,50,44,44,40,18,12,14,14,12,12,10,6,12,12,12,12,12,8,10,8,8,6,8,6,12,10,4,12,8,8,8,6,12,6,8,8,6,6,12,10,10,4,6,8,8,4
"63",12,22,14,20,20,18,20,20,18,16,22,14,18,18,16,16,12,18,18,20,20,16,16,16,20,20,20,20,18,14,16,20,22,14,18,18,14,18,18,18,14,16,20,20,12,18,16,14,10,14,16,16,12,12,14,14,14,20,16,14,16,20,0,36,16,16,22,26,4,14,46,12,16,18,14,22,16,42,36,6,12,40,40,42,42,42,18,24,8,14,24,38,12,14,10,22,26,24,44,38,42,14,42,10,14,42,46,40,2,14,16,44,40,42,44,44,16,12,16,38,42,40,42,44,40,24,20,48,44,42,44,10,14,14,6,12,12,14,12,14,14,14,10,4,12,12,10,10,10,6,4,10,8,10,6,6,10,14,6,2,8,14,6,6,6,8,10,8,4,8,6,8,6
"64",20,18,16,18,18,14,18,18,16,18,22,16,16,20,16,18,20,22,14,20,18,16,16,18,22,16,16,18,18,20,18,20,18,16,18,20,16,16,18,18,14,16,14,16,16,18,4,4,8,10,46,8,42,42,42,16,10,12,8,10,12,20,36,0,14,12,24,22,10,14,8,12,16,20,14,18,14,42,44,14,10,36,38,42,44,38,18,24,14,10,24,10,14,12,12,20,26,20,44,44,6,16,36,14,14,36,44,38,46,18,18,46,40,44,10,46,16,14,12,44,40,44,48,44,38,26,18,48,46,44,46,10,12,14,14,14,10,10,10,4,12,8,12,14,8,10,8,10,6,10,6,12,10,12,12,6,10,10,6,4,10,8,4,6,6,8,6,12,12,8,10,10,4
"65",44,4,42,4,44,40,44,8,8,40,46,42,40,2,6,6,42,38,46,42,40,36,18,8,42,38,38,16,38,20,14,16,6,12,12,10,16,12,16,14,16,14,18,12,10,18,10,12,12,14,12,10,16,14,16,14,10,12,12,14,14,14,16,14,0,16,24,24,40,14,42,18,14,12,12,20,18,42,40,8,12,40,42,40,40,40,40,20,8,12,18,12,8,4,8,22,28,22,40,38,8,12,42,12,14,38,46,42,42,14,18,46,40,40,2,44,16,10,12,40,42,44,46,44,40,22,16,42,46,42,42,14,12,12,12,14,10,6,6,14,14,8,6,8,8,10,12,6,8,6,8,10,8,6,10,10,8,4,10,6,6,8,8,12,8,8,10,4,6,8,8,8,8
"66",12,10,16,18,12,12,14,12,12,12,16,12,10,14,14,10,16,14,12,8,12,14,12,10,10,10,12,12,14,14,12,12,18,14,16,14,16,12,10,14,16,12,14,18,12,10,16,10,14,16,18,12,14,12,10,14,16,18,14,10,14,16,16,12,16,0,24,22,44,14,46,18,16,20,20,20,20,42,38,14,14,38,42,40,42,42,48,30,8,10,20,40,12,14,8,16,28,24,38,40,36,10,42,12,16,38,48,40,46,12,16,48,40,40,2,44,14,16,12,40,46,38,46,44,44,24,20,48,40,44,42,12,14,10,12,8,8,12,4,14,10,10,2,10,10,14,8,10,8,6,6,12,8,6,10,10,10,8,12,6,10,8,4,8,8,8,4,12,12,10,10,6,4
"67",12,10,12,14,10,12,14,14,12,14,12,14,14,14,16,12,16,46,22,44,46,46,6,20,8,18,18,8,4,40,44,14,42,16,44,40,48,14,18,38,46,44,40,16,14,14,44,40,44,42,38,42,1e-09,16,40,42,40,4,38,32,28,30,22,24,24,24,0,20,42,12,46,18,18,18,14,18,16,40,36,16,10,38,40,44,42,42,44,26,14,10,22,40,8,12,10,16,26,24,40,42,42,12,40,20,14,40,46,44,44,16,18,48,42,36,42,44,16,12,10,40,44,40,46,40,44,22,14,48,46,44,38,12,12,8,10,4,8,12,6,12,12,10,8,10,8,12,12,12,12,6,8,12,6,6,4,10,2,12,6,8,6,6,6,8,12,10,12,10,10,8,8,8,8
"68",32,28,28,30,30,30,32,26,28,30,22,30,28,30,24,26,24,24,26,26,24,26,26,24,24,26,24,24,26,26,26,24,24,26,24,24,26,22,26,28,26,24,26,26,28,26,24,24,28,28,20,26,22,24,22,22,30,26,24,26,26,24,26,22,24,22,20,0,38,14,14,16,14,20,20,20,20,40,42,12,14,40,40,40,48,40,44,26,8,10,24,34,6,16,8,22,26,20,44,38,38,12,42,14,16,38,44,40,40,12,16,42,40,40,4,4,14,12,14,42,40,42,40,42,40,20,18,48,44,38,42,8,12,12,12,14,10,8,8,14,6,16,10,10,14,12,12,14,2,10,6,6,8,10,10,10,8,6,12,6,6,6,4,10,10,6,14,12,12,10,6,8,12
"69",24,30,22,24,26,22,24,26,26,22,22,24,24,28,24,24,22,30,24,30,26,28,26,24,26,24,26,28,22,26,24,22,24,22,26,28,26,24,22,4,4,8,44,8,42,44,44,16,6,14,8,6,12,16,40,44,4,42,4,44,40,46,4,10,40,44,42,38,0,12,10,14,12,14,16,20,14,46,40,10,12,42,44,40,42,38,18,26,14,8,20,40,6,8,36,24,28,24,44,40,36,12,44,16,16,42,44,44,42,16,16,44,42,40,44,6,12,8,16,42,46,40,42,44,46,24,22,44,42,28,42,14,10,12,10,8,16,12,6,14,8,16,10,14,14,8,10,4,6,12,8,8,2,8,8,6,10,14,8,8,4,6,6,10,8,4,10,12,10,14,6,14,4
