'hits','time','dataset','length'
100,4.18114995956421,"Vinther2008.nex",76
3,0.0890569686889648,"Vinther2008.nex",76
60,2.67125296592712,"Vinther2008.nex",76
8,0.222939968109131,"Vinther2008.nex",76
60,2.99916505813599,"Vinther2008.nex",76
100,4.79531812667847,"Vinther2008.nex",76
3,0.157444000244141,"Vinther2008.nex",76
100,4.56332516670227,"Vinther2008.nex",76
25,1.442715883255,"Vinther2008.nex",76
15,0.782835006713867,"Vinther2008.nex",76
5,0.172461032867432,"Vinther2008.nex",76
10,0.456799983978271,"Vinther2008.nex",76
100,6.0775158405304,"Vinther2008.nex",76
200,8.16449403762817,"Vinther2008.nex",76
15,0.607794046401978,"Vinther2008.nex",76
2,0.0600409507751465,"Vinther2008.nex",76
12,0.530266046524048,"Vinther2008.nex",76
40,1.66051602363586,"Vinther2008.nex",76
5,0.156263113021851,"Vinther2008.nex",76
9,0.275896787643433,"Vinther2008.nex",76
25,0.427098035812378,"Vinther2008.nex",76
13,0.739007949829102,"Vinther2008.nex",76
14,1.00149917602539,"Vinther2008.nex",76
60,2.03903007507324,"Vinther2008.nex",76
200,7.4929621219635,"Vinther2008.nex",76
25,1.02398300170898,"Vinther2008.nex",76
12,0.546905040740967,"Vinther2008.nex",76
15,0.562532186508179,"Vinther2008.nex",76
4,0.093757152557373,"Vinther2008.nex",76
6,0.187510967254639,"Vinther2008.nex",76
7,0.296891927719116,"Vinther2008.nex",76
4,0.360795974731445,"Vinther2008.nex",76
9,0.187508821487427,"Vinther2008.nex",76
11,0.171886920928955,"Vinther2008.nex",76
12,1.63705492019653,"Vinther2008.nex",76
9,0.471951007843018,"Vinther2008.nex",76
25,1.33010005950928,"Vinther2008.nex",76
4,0.307206869125366,"Vinther2008.nex",76
11,0.452304124832153,"Vinther2008.nex",76
16,0.779520988464355,"Vinther2008.nex",76
4,0.0740489959716797,"Vinther2008.nex",76
14,0.682456970214844,"Vinther2008.nex",76
11,0.906605958938599,"Vinther2008.nex",76
4,0.410274028778076,"Vinther2008.nex",76
16,0.775231122970581,"Vinther2008.nex",76
2,0.0717189311981201,"Vinther2008.nex",76
40,1.63626003265381,"Vinther2008.nex",76
11,0.343770980834961,"Vinther2008.nex",76
25,0.906296968460083,"Vinther2008.nex",76
100,4.60906100273132,"Vinther2008.nex",76
100,3.29589486122131,"Vinther2008.nex",76
2,0.201808929443359,"Vinther2008.nex",76
9,0.232932090759277,"Vinther2008.nex",76
25,1.41879296302795,"Vinther2008.nex",76
40,0.94173789024353,"Vinther2008.nex",76
8,0.626349210739136,"Vinther2008.nex",76
8,0.597398042678833,"Vinther2008.nex",76
100,3.66278600692749,"Vinther2008.nex",76
14,0.626175165176392,"Vinther2008.nex",76
6,0.161108016967773,"Vinther2008.nex",76
60,2.45784497261047,"Vinther2008.nex",76
13,0.500026941299438,"Vinther2008.nex",76
25,1.00670409202576,"Vinther2008.nex",76
4,0.171883106231689,"Vinther2008.nex",76
12,0.390645980834961,"Vinther2008.nex",76
13,0.446674108505249,"Vinther2008.nex",76
2,0.0312519073486328,"Vinther2008.nex",76
13,0.632396221160889,"Vinther2008.nex",76
5,0.226925134658813,"Vinther2008.nex",76
6,0.250014066696167,"Vinther2008.nex",76
60,3.09445405006409,"Vinther2008.nex",76
5,0.125007152557373,"Vinther2008.nex",76
14,0.718788862228394,"Vinther2008.nex",76
4,0.109382152557373,"Vinther2008.nex",76
12,0.531167030334473,"Vinther2008.nex",76
6,0.468775033950806,"Vinther2008.nex",76
40,1.65564608573914,"Vinther2008.nex",76
6,0.2968909740448,"Vinther2008.nex",76
5,0.187510967254639,"Vinther2008.nex",76
16,1.04431796073914,"Vinther2008.nex",76
40,1.86449408531189,"Vinther2008.nex",76
12,0.467311859130859,"Vinther2008.nex",76
14,1.42795395851135,"Vinther2008.nex",76
3,0.091062068939209,"Vinther2008.nex",76
200,8.20178890228271,"Vinther2008.nex",76
8,0.359394788742065,"Vinther2008.nex",76
16,1.10929799079895,"Vinther2008.nex",76
200,7.28159809112549,"Vinther2008.nex",76
15,1.64071202278137,"Vinther2008.nex",76
14,1.31256890296936,"Vinther2008.nex",76
60,2.78430104255676,"Vinther2008.nex",76
200,7.76365995407104,"Vinther2008.nex",76
16,0.54690408706665,"Vinther2008.nex",76
9,0.671916007995605,"Vinther2008.nex",76
15,0.578158140182495,"Vinther2008.nex",76
12,0.413079977035522,"Vinther2008.nex",76
11,0.523939847946167,"Vinther2008.nex",76
13,0.484400987625122,"Vinther2008.nex",76
7,0.172629117965698,"Vinther2008.nex",76
5,0.203135967254639,"Vinther2008.nex",76
40,1.82822299003601,"Vinther2008.nex",76
4,0.156259059906006,"Vinther2008.nex",76
11,0.531280994415283,"Vinther2008.nex",76
8,0.453149080276489,"Vinther2008.nex",76
7,0.234385967254639,"Vinther2008.nex",76
100,4.45292186737061,"Vinther2008.nex",76
5,0.140631198883057,"Vinther2008.nex",76
2,0.0781280994415283,"Vinther2008.nex",76
6,0.468775987625122,"Vinther2008.nex",76
9,0.812244892120361,"Vinther2008.nex",76
2,0.0312519073486328,"Vinther2008.nex",76
60,2.15636420249939,"Vinther2008.nex",76
12,0.453147888183594,"Vinther2008.nex",76
16,0.595029830932617,"Vinther2008.nex",76
14,0.420548915863037,"Vinther2008.nex",76
60,2.21844816207886,"Vinther2008.nex",76
4,0.0625038146972656,"Vinther2008.nex",76
10,0.250012159347534,"Vinther2008.nex",76
200,7.67413997650146,"Vinther2008.nex",76
11,0.874425172805786,"Vinther2008.nex",76
12,0.642798900604248,"Vinther2008.nex",76
14,0.501868963241577,"Vinther2008.nex",76
60,2.8502721786499,"Vinther2008.nex",76
12,0.484400033950806,"Vinther2008.nex",76
13,0.593782901763916,"Vinther2008.nex",76
6,0.203136205673218,"Vinther2008.nex",76
7,0.180088043212891,"Vinther2008.nex",76
100,5.83437180519104,"Vinther2008.nex",76
60,2.70752286911011,"Vinther2008.nex",76
40,1.25671887397766,"Vinther2008.nex",76
6,0.339182138442993,"Vinther2008.nex",76
100,4.86233019828796,"Vinther2008.nex",76
6,0.294440031051636,"Vinther2008.nex",76
8,0.328144073486328,"Vinther2008.nex",76
4,0.265639066696167,"Vinther2008.nex",76
9,0.985111951828003,"Vinther2008.nex",76
13,0.484401941299438,"Vinther2008.nex",76
2,0.0156259536743164,"Vinther2008.nex",76
4,0.0781288146972656,"Vinther2008.nex",76
7,0.250013828277588,"Vinther2008.nex",76
100,4.23375201225281,"Vinther2008.nex",76
16,1.20318913459778,"Vinther2008.nex",76
60,2.79708099365234,"Vinther2008.nex",76
14,1.17439889907837,"Vinther2008.nex",76
60,2.82475018501282,"Vinther2008.nex",76
3,0.12500786781311,"Vinther2008.nex",76
60,3.65577507019043,"Vinther2008.nex",76
12,0.421900033950806,"Vinther2008.nex",76
6,0.265639066696167,"Vinther2008.nex",76
200,7.30749702453613,"Vinther2008.nex",76
4,0.209318876266479,"Vinther2008.nex",76
25,0.843451023101807,"Vinther2008.nex",76
11,0.390645980834961,"Vinther2008.nex",76
40,1.32804894447327,"Vinther2008.nex",76
13,0.43752384185791,"Vinther2008.nex",76
8,0.265640020370483,"Vinther2008.nex",76
4,0.0625040531158447,"Vinther2008.nex",76
2,0.0312530994415283,"Vinther2008.nex",76
25,2.48424601554871,"Vinther2008.nex",76
40,2.00010395050049,"Vinther2008.nex",76
3,0.125006914138794,"Vinther2008.nex",76
4,0.167476177215576,"Vinther2008.nex",76
16,0.708215951919556,"Vinther2008.nex",76
40,1.74691104888916,"Vinther2008.nex",76
10,0.425041913986206,"Vinther2008.nex",76
14,1.06228804588318,"Vinther2008.nex",76
11,0.812543869018555,"Vinther2008.nex",76
60,2.06199717521667,"Vinther2008.nex",76
25,0.875047922134399,"Vinther2008.nex",76
16,0.6200110912323,"Vinther2008.nex",76
100,4.14160490036011,"Vinther2008.nex",76
9,0.406271934509277,"Vinther2008.nex",76
10,0.484400987625122,"Vinther2008.nex",76
7,0.218762874603271,"Vinther2008.nex",76
6,1.01462197303772,"Vinther2008.nex",76
40,0.64228892326355,"Vinther2008.nex",76
60,2.28055691719055,"Vinther2008.nex",76
5,0.578155994415283,"Vinther2008.nex",76
100,3.85452485084534,"Vinther2008.nex",76
25,1.03648090362549,"Vinther2008.nex",76
14,0.499593019485474,"Vinther2008.nex",76
5,0.421900987625122,"Vinther2008.nex",76
9,0.2968909740448,"Vinther2008.nex",76
60,2.31262183189392,"Vinther2008.nex",76
6,0.125005960464478,"Vinther2008.nex",76
9,0.314013957977295,"Vinther2008.nex",76
25,1.49505996704102,"Vinther2008.nex",76
40,1.73344898223877,"Vinther2008.nex",76
13,1.00576710700989,"Vinther2008.nex",76
3,0.091062068939209,"Vinther2008.nex",76
14,0.676630020141602,"Vinther2008.nex",76
6,0.666445970535278,"Vinther2008.nex",76
12,0.643430948257446,"Vinther2008.nex",76
4,0.259174108505249,"Vinther2008.nex",76
200,8.297199010849,"Vinther2008.nex",76
5,0.26543402671814,"Vinther2008.nex",76
5,0.138794183731079,"Vinther2008.nex",76
3,0.405480861663818,"Vinther2008.nex",76
3,0.0625059604644775,"Vinther2008.nex",76
200,8.04973793029785,"Vinther2008.nex",76
100,4.23055386543274,"Vinther2008.nex",76
3,0.109382152557373,"Vinther2008.nex",76
15,0.500027894973755,"Vinther2008.nex",76
12,0.437525033950806,"Vinther2008.nex",76
8,0.328142881393433,"Vinther2008.nex",76
60,2.57562398910522,"Vinther2008.nex",76
2,0.03702712059021,"Vinther2008.nex",76
8,0.666953086853027,"Vinther2008.nex",76
15,1.05316185951233,"Vinther2008.nex",76
40,1.60219717025757,"Vinther2008.nex",76
4,0.10938286781311,"Vinther2008.nex",76
4,0.125007152557373,"Vinther2008.nex",76
10,0.298083066940308,"Vinther2008.nex",76
60,3.35343885421753,"Vinther2008.nex",76
13,0.500028133392334,"Vinther2008.nex",76
100,3.5422580242157,"Vinther2008.nex",76
5,0.125009059906006,"Vinther2008.nex",76
4,0.187510967254639,"Vinther2008.nex",76
11,0.917495965957642,"Vinther2008.nex",76
5,0.187510013580322,"Vinther2008.nex",76
7,0.281265020370483,"Vinther2008.nex",76
6,0.234388113021851,"Vinther2008.nex",76
3,0.156256914138794,"Vinther2008.nex",76
2,0.0625050067901611,"Vinther2008.nex",76
4,0.0468780994415283,"Vinther2008.nex",76
16,0.54690408706665,"Vinther2008.nex",76
7,0.734413862228394,"Vinther2008.nex",76
16,0.563409090042114,"Vinther2008.nex",76
3,0.0468788146972656,"Vinther2008.nex",76
2,0.0625059604644775,"Vinther2008.nex",76
9,0.561115026473999,"Vinther2008.nex",76
7,0.187515020370483,"Vinther2008.nex",76
3,0.0937569141387939,"Vinther2008.nex",76
3,0.140633106231689,"Vinther2008.nex",76
11,0.453150033950806,"Vinther2008.nex",76
8,0.406276941299438,"Vinther2008.nex",76
5,0.234390020370483,"Vinther2008.nex",76
11,0.484400987625122,"Vinther2008.nex",76
11,0.328144788742065,"Vinther2008.nex",76
15,0.906296014785767,"Vinther2008.nex",76
25,0.656286001205444,"Vinther2008.nex",76
12,0.484400987625122,"Vinther2008.nex",76
13,0.35783314704895,"Vinther2008.nex",76
13,0.187513113021851,"Vinther2008.nex",76
3,0.171889066696167,"Vinther2008.nex",76
200,7.07942509651184,"Vinther2008.nex",76
7,0.39064884185791,"Vinther2008.nex",76
40,1.51570200920105,"Vinther2008.nex",76
10,0.515653848648071,"Vinther2008.nex",76
200,7.42266702651978,"Vinther2008.nex",76
5,0.125008821487427,"Vinther2008.nex",76
16,1.01567912101746,"Vinther2008.nex",76
3,0.2968909740448,"Vinther2008.nex",76
12,0.858421087265015,"Vinther2008.nex",76
5,0.187510967254639,"Vinther2008.nex",76
25,1.39069795608521,"Vinther2008.nex",76
16,1.17193603515625,"Vinther2008.nex",76
40,1.62576699256897,"Vinther2008.nex",76
40,1.84503388404846,"Vinther2008.nex",76
14,0.794386148452759,"Vinther2008.nex",76
3,0.0781311988830566,"Vinther2008.nex",76
16,0.593780994415283,"Vinther2008.nex",76
2,0.0781309604644775,"Vinther2008.nex",76
9,0.703164100646973,"Vinther2008.nex",76
7,0.187510013580322,"Vinther2008.nex",76
3,0.0625050067901611,"Vinther2008.nex",76
5,0.187510967254639,"Vinther2008.nex",76
9,0.576616048812866,"Vinther2008.nex",76
25,1.50002312660217,"Vinther2008.nex",76
2,0.0468809604644775,"Vinther2008.nex",76
6,0.470161199569702,"Vinther2008.nex",76
2,0.0923829078674316,"Vinther2008.nex",76
60,2.89701199531555,"Vinther2008.nex",76
5,0.177119016647339,"Vinther2008.nex",76
5,0.13543701171875,"Vinther2008.nex",76
10,1.1637909412384,"Vinther2008.nex",76
11,0.796770095825195,"Vinther2008.nex",76
12,0.415027141571045,"Vinther2008.nex",76
11,0.411180019378662,"Vinther2008.nex",76
2,0.0220141410827637,"Vinther2008.nex",76
25,0.547899961471558,"Vinther2008.nex",76
25,1.50538802146912,"Vinther2008.nex",76
9,0.44930100440979,"Vinther2008.nex",76
40,2.44010806083679,"Vinther2008.nex",76
8,0.245880842208862,"Vinther2008.nex",76
10,0.594961881637573,"Vinther2008.nex",76
200,7.32999420166016,"Vinther2008.nex",76
15,1.21469593048096,"Vinther2008.nex",76
14,0.629188060760498,"Vinther2008.nex",76
7,0.359394073486328,"Vinther2008.nex",76
5,0.306340932846069,"Vinther2008.nex",76
200,7.75539803504944,"Vinther2008.nex",76
4,0.281265020370483,"Vinther2008.nex",76
9,0.328147172927856,"Vinther2008.nex",76
4,0.0468790531158447,"Vinther2008.nex",76
9,0.3281409740448,"Vinther2008.nex",76
5,0.125010967254639,"Vinther2008.nex",76
200,7.76978302001953,"Vinther2008.nex",76
7,0.711464881896973,"Vinther2008.nex",76
9,0.541182994842529,"Vinther2008.nex",76
10,0.546905040740967,"Vinther2008.nex",76
3,0.0781300067901611,"Vinther2008.nex",76
25,1.20840787887573,"Vinther2008.nex",76
14,0.73156213760376,"Vinther2008.nex",76
13,0.528429985046387,"Vinther2008.nex",76
60,1.9228630065918,"Vinther2008.nex",76
8,0.312516927719116,"Vinther2008.nex",76
7,0.156256914138794,"Vinther2008.nex",76
100,3.12406611442566,"Vinther2008.nex",76
2,0.0156259536743164,"Vinther2008.nex",76
12,0.704660892486572,"Vinther2008.nex",76
7,0.156259059906006,"Vinther2008.nex",76
6,0.343770027160645,"Vinther2008.nex",76
8,0.921924114227295,"Vinther2008.nex",76
16,0.703163862228394,"Vinther2008.nex",76
2,0.0937569141387939,"Vinther2008.nex",76
12,0.578161001205444,"Vinther2008.nex",76
9,0.497879981994629,"Vinther2008.nex",76
100,3.67425894737244,"Vinther2008.nex",76
11,0.577784061431885,"Vinther2008.nex",76
11,0.375020027160645,"Vinther2008.nex",76
100,4.01582813262939,"Vinther2008.nex",76
13,0.734413862228394,"Vinther2008.nex",76
4,0.218763113021851,"Vinther2008.nex",76
12,0.234390020370483,"Vinther2008.nex",76
4,0.125006914138794,"Vinther2008.nex",76
25,1.32819700241089,"Vinther2008.nex",76
5,0.140631914138794,"Vinther2008.nex",76
25,1.12506008148193,"Vinther2008.nex",76
14,0.484400987625122,"Vinther2008.nex",76
13,0.660041093826294,"Vinther2008.nex",76
7,0.308101892471313,"Vinther2008.nex",76
6,0.187509059906006,"Vinther2008.nex",76
14,1.34382200241089,"Vinther2008.nex",76
10,0.312520027160645,"Vinther2008.nex",76
4,0.218760013580322,"Vinther2008.nex",76
60,2.04713201522827,"Vinther2008.nex",76
200,7.84088516235352,"Vinther2008.nex",76
2,0.0937559604644775,"Vinther2008.nex",76
8,0.218761920928955,"Vinther2008.nex",76
4,0.336765050888062,"Vinther2008.nex",76
40,1.65633702278137,"Vinther2008.nex",76
25,1.28131818771362,"Vinther2008.nex",76
2,0.0584368705749512,"Vinther2008.nex",76
10,0.580276012420654,"Vinther2008.nex",76
40,1.62622499465942,"Vinther2008.nex",76
2,0.125008106231689,"Vinther2008.nex",76
3,0.0625050067901611,"Vinther2008.nex",76
3,0.0625028610229492,"Vinther2008.nex",76
10,0.375021934509277,"Vinther2008.nex",76
25,0.85942006111145,"Vinther2008.nex",76
60,2.31251001358032,"Vinther2008.nex",76
7,0.515653133392334,"Vinther2008.nex",76
13,0.40627384185791,"Vinther2008.nex",76
10,0.526900053024292,"Vinther2008.nex",76
200,7.79628610610962,"Vinther2008.nex",76
200,8.13097381591797,"Vinther2008.nex",76
6,0.203135967254639,"Vinther2008.nex",76
6,0.125008821487427,"Vinther2008.nex",76
5,0.140633106231689,"Vinther2008.nex",76
14,1.39069795608521,"Vinther2008.nex",76
5,0.140633106231689,"Vinther2008.nex",76
8,0.530555009841919,"Vinther2008.nex",76
40,1.40632796287537,"Vinther2008.nex",76
7,0.234389066696167,"Vinther2008.nex",76
200,8.07865881919861,"Vinther2008.nex",76
7,0.355325937271118,"Vinther2008.nex",76
4,0.0781290531158447,"Vinther2008.nex",76
2,0.0312519073486328,"Vinther2008.nex",76
60,2.4507429599762,"Vinther2008.nex",76
100,4.39295506477356,"Vinther2008.nex",76
14,0.703164100646973,"Vinther2008.nex",76
5,0.187508821487427,"Vinther2008.nex",76
15,0.640660047531128,"Vinther2008.nex",76
25,0.968801975250244,"Vinther2008.nex",76
60,2.24952793121338,"Vinther2008.nex",76
12,0.359395980834961,"Vinther2008.nex",76
8,0.328142881393433,"Vinther2008.nex",76
2,0.0156240463256836,"Vinther2008.nex",76
7,0.265639066696167,"Vinther2008.nex",76
16,0.562534093856812,"Vinther2008.nex",76
9,0.343770980834961,"Vinther2008.nex",76
14,0.578155994415283,"Vinther2008.nex",76
200,8.56245493888855,"Vinther2008.nex",76
8,0.218760967254639,"Vinther2008.nex",76
4,0.187510013580322,"Vinther2008.nex",76
6,0.390645980834961,"Vinther2008.nex",76
200,8.15699410438538,"Vinther2008.nex",76
6,0.119632005691528,"Vinther2008.nex",76
12,0.865147113800049,"Vinther2008.nex",76
14,0.250013828277588,"Vinther2008.nex",76
7,0.500025987625122,"Vinther2008.nex",76
16,0.515653848648071,"Vinther2008.nex",76
14,1.09290814399719,"Vinther2008.nex",76
40,1.93227982521057,"Vinther2008.nex",76
16,1.44302797317505,"Vinther2008.nex",76
16,0.421898126602173,"Vinther2008.nex",76
200,7.37530207633972,"Vinther2008.nex",76
12,0.913254976272583,"Vinther2008.nex",76
11,0.437522172927856,"Vinther2008.nex",76
12,0.453149080276489,"Vinther2008.nex",76
5,0.203135967254639,"Vinther2008.nex",76
25,1.04692912101746,"Vinther2008.nex",76
25,0.983721971511841,"Vinther2008.nex",76
7,0.890671968460083,"Vinther2008.nex",76
11,0.734413862228394,"Vinther2008.nex",76
60,2.63078904151917,"Vinther2008.nex",76
16,1.25006699562073,"Vinther2008.nex",76
25,1.40646004676819,"Vinther2008.nex",76
25,1.01567983627319,"Vinther2008.nex",76
8,0.5625319480896,"Vinther2008.nex",76
100,4.00159907341003,"Vinther2008.nex",76
9,0.14063286781311,"Vinther2008.nex",76
25,0.937503814697266,"Vinther2008.nex",76
9,0.265636920928955,"Vinther2008.nex",76
2,0.0312550067901611,"Vinther2008.nex",76
100,3.39080286026001,"Vinther2008.nex",76
200,7.75060510635376,"Vinther2008.nex",76
15,0.609405994415283,"Vinther2008.nex",76
25,1.51615691184998,"Vinther2008.nex",76
25,1.04693102836609,"Vinther2008.nex",76
2,0.140633106231689,"Vinther2008.nex",76
60,2.61190581321716,"Vinther2008.nex",76
200,8.21344518661499,"Vinther2008.nex",76
40,1.37457704544067,"Vinther2008.nex",76
2,0.0625030994415283,"Vinther2008.nex",76
7,0.218763113021851,"Vinther2008.nex",76
7,0.468776941299438,"Vinther2008.nex",76
11,0.453151941299438,"Vinther2008.nex",76
25,0.859419107437134,"Vinther2008.nex",76
60,2.15811514854431,"Vinther2008.nex",76
60,2.03135895729065,"Vinther2008.nex",76
13,0.562530994415283,"Vinther2008.nex",76
40,1.46882605552673,"Vinther2008.nex",76
2,0.015625,"Vinther2008.nex",76
14,0.953176021575928,"Vinther2008.nex",76
12,0.500026941299438,"Vinther2008.nex",76
10,0.687538146972656,"Vinther2008.nex",76
7,0.281353950500488,"Vinther2008.nex",76
200,8.51341605186462,"Vinther2008.nex",76
14,0.421896934509277,"Vinther2008.nex",76
100,3.76804304122925,"Vinther2008.nex",76
25,0.559504985809326,"Vinther2008.nex",76
60,2.39390301704407,"Vinther2008.nex",76
12,0.484400987625122,"Vinther2008.nex",76
10,0.3125159740448,"Vinther2008.nex",76
14,0.484402179718018,"Vinther2008.nex",76
200,8.26570010185242,"Vinther2008.nex",76
12,0.615253925323486,"Vinther2008.nex",76
6,0.156260013580322,"Vinther2008.nex",76
100,4.16572904586792,"Vinther2008.nex",76
8,0.579503059387207,"Vinther2008.nex",76
8,0.189647912979126,"Vinther2008.nex",76
13,0.796917915344238,"Vinther2008.nex",76
13,0.656283855438232,"Vinther2008.nex",76
5,0.250014066696167,"Vinther2008.nex",76
11,0.470232963562012,"Vinther2008.nex",76
200,8.00034499168396,"Vinther2008.nex",76
60,3.55944299697876,"Vinther2008.nex",76
10,0.437525033950806,"Vinther2008.nex",76
100,4.74977087974548,"Vinther2008.nex",76
11,0.390650987625122,"Vinther2008.nex",76
100,3.73460793495178,"Vinther2008.nex",76
4,0.296895027160645,"Vinther2008.nex",76
7,0.218766927719116,"Vinther2008.nex",76
200,7.9685959815979,"Vinther2008.nex",76
15,0.531276941299438,"Vinther2008.nex",76
2,0.0312519073486328,"Vinther2008.nex",76
11,0.515653133392334,"Vinther2008.nex",76
4,0.0468790531158447,"Vinther2008.nex",76
3,0.0781340599060059,"Vinther2008.nex",76
15,0.625032901763916,"Vinther2008.nex",76
14,0.500026941299438,"Vinther2008.nex",76
100,3.1264009475708,"Vinther2008.nex",76
14,0.468775033950806,"Vinther2008.nex",76
25,0.780879020690918,"Vinther2008.nex",76
5,0.328142881393433,"Vinther2008.nex",76
200,7.81058382987976,"Vinther2008.nex",76
9,0.220914125442505,"Vinther2008.nex",76
2,0.0312559604644775,"Vinther2008.nex",76
5,0.218761920928955,"Vinther2008.nex",76
12,0.469748020172119,"Vinther2008.nex",76
6,0.310877084732056,"Vinther2008.nex",76
9,0.531280994415283,"Vinther2008.nex",76
